1585855364043551,0.014479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1585855364048777,0.014463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1585855364059081,0.014607,-0.653170,4.109998,-0.756422,-0.931144,-0.005519,-0.020486,0.364035,4411.242973,41.098672,-1696.191897
1585855364069175,0.014528,-0.653282,4.109589,-0.757100,-0.931054,0.003847,-0.020713,0.364274,4411.535716,41.107837,-1696.251566
1585855364079358,0.014982,-0.653279,4.109568,-0.757083,-0.931097,0.003089,-0.020540,0.364180,4411.636875,41.106281,-1696.234124
1585855364089438,0.014732,-0.653419,4.109577,-0.757240,-0.931276,0.001390,-0.016633,0.363932,4411.238615,41.095663,-1696.179075
1585855364099237,0.014778,-0.653261,4.109575,-0.757169,-0.931140,0.003620,-0.019967,0.364096,4411.543362,41.103619,-1696.303974
1585855364109370,0.015001,-0.653417,4.109593,-0.757302,-0.931325,0.002635,-0.016101,0.363823,4411.533762,41.035368,-1696.306441
1585855364119152,0.014580,-0.653306,4.109532,-0.757194,-0.931078,0.004934,-0.018925,0.364297,4411.566262,41.103397,-1696.287913
1585855364129286,0.014752,-0.653348,4.109504,-0.757203,-0.931182,0.004110,-0.019203,0.364025,4411.701131,41.038554,-1696.271228
1585855364138905,0.014495,-0.653235,4.109801,-0.756716,-0.931042,-0.004304,-0.019686,0.364356,4411.671147,41.103129,-1696.235905
1585855364155327,0.014487,-0.653292,4.109764,-0.756691,-0.930988,-0.004041,-0.018981,0.364535,4411.664627,41.065400,-1696.259641
1585855364158859,0.014435,-0.653342,4.109700,-0.756753,-0.931062,-0.003805,-0.018654,0.364364,4411.377779,41.098382,-1696.198915
1585855364168867,0.014490,-0.653409,4.109657,-0.756798,-0.931083,-0.003384,-0.018191,0.364337,4411.262955,41.066176,-1696.239691
1585855364179211,0.014736,-0.653581,4.109616,-0.756926,-0.931326,-0.005109,-0.014356,0.363867,4411.598274,41.080280,-1696.321375
1585855364188926,0.014492,-0.653624,4.109295,-0.757436,-0.931400,0.006547,-0.016866,0.363548,4411.306165,41.098941,-1696.170267
1585855364198869,0.014559,-0.653642,4.109286,-0.757539,-0.931536,0.007654,-0.016348,0.363201,4411.573781,41.107493,-1696.232031
1585855364208789,0.014443,-0.653606,4.109331,-0.757541,-0.931767,0.007593,-0.015420,0.362650,4411.670591,41.106331,-1696.238799
1585855364219158,0.014663,-0.653675,4.109752,-0.757562,-0.932789,0.011040,-0.011575,0.360069,4411.599474,41.062506,-1696.267078
1585855364229453,0.015054,-0.653628,4.109737,-0.757649,-0.932920,0.011669,-0.011479,0.359710,4411.580436,41.014929,-1696.266698
1585855364238856,0.014524,-0.653588,4.109835,-0.757679,-0.933180,0.009798,-0.008071,0.359186,4411.257355,41.033769,-1696.193494
1585855364248789,0.014361,-0.653453,4.109870,-0.757741,-0.933472,0.010154,-0.006834,0.358440,4411.617491,41.044258,-1696.246073
1585855364258881,0.014519,-0.653250,4.109797,-0.757840,-0.933662,0.009852,-0.005687,0.357974,4411.610239,41.107041,-1696.253893
1585855364269061,0.014439,-0.652998,4.109778,-0.757989,-0.933940,0.010632,-0.004362,0.357246,4411.687329,41.062151,-1696.258125
1585855364279361,0.014964,-0.652695,4.109865,-0.758076,-0.934269,0.011180,-0.001042,0.356392,4411.339600,41.053886,-1696.193160
1585855364288979,0.014397,-0.652380,4.109781,-0.758290,-0.934405,0.011146,0.000194,0.356038,4411.651978,41.106459,-1696.255108
1585855364298932,0.014438,-0.652036,4.109611,-0.758712,-0.934225,0.011282,0.000316,0.356506,4411.685228,41.064065,-1696.282962
1585855364309049,0.014670,-0.651666,4.109497,-0.759119,-0.934161,0.010600,0.000266,0.356694,4411.381856,40.227289,-1696.403316
1585855364319032,0.014684,-0.651186,4.108487,-0.760400,-0.931787,0.000708,-0.017167,0.362597,4411.227363,41.099036,-1696.223136
1585855364329228,0.014721,-0.650749,4.108265,-0.761132,-0.931792,0.000200,-0.020027,0.362441,4411.635238,41.081171,-1696.244181
1585855364339095,0.014638,-0.650072,4.108120,-0.761831,-0.932080,0.001812,-0.026662,0.361264,4411.559115,41.066398,-1696.288864
1585855364348854,0.014488,-0.649587,4.107921,-0.762337,-0.932415,0.002385,-0.026990,0.360371,4411.580708,41.103333,-1696.276997
1585855364359072,0.014699,-0.649001,4.107933,-0.763129,-0.932191,0.000549,-0.027857,0.360892,4411.719909,41.063928,-1696.264089
1585855364368919,0.014477,-0.648361,4.107751,-0.763821,-0.931919,-0.001971,-0.028303,0.361555,4411.317404,41.057381,-1696.188247
1585855364379622,0.014905,-0.647612,4.107727,-0.764760,-0.931939,-0.002610,-0.028797,0.361461,4411.676661,41.068660,-1696.242508
1585855364389048,0.014653,-0.646684,4.107648,-0.765095,-0.931827,-0.007189,-0.021896,0.362171,4411.679781,41.033013,-1696.272351
1585855364399259,0.014635,-0.646085,4.107257,-0.766104,-0.932808,0.000872,-0.016006,0.360016,4411.326054,41.061095,-1696.243635
1585855364408976,0.014587,-0.644995,4.107362,-0.765693,-0.933672,-0.000163,-0.006182,0.358077,4411.677104,41.103091,-1696.236474
1585855364419527,0.015186,-0.644506,4.107135,-0.768049,-0.933551,0.007515,-0.014985,0.358051,4411.687145,41.068652,-1696.242801
1585855364429341,0.014898,-0.643331,4.106812,-0.769054,-0.933047,0.000651,-0.021797,0.359092,4411.547678,41.065807,-1696.295602
1585855364438905,0.014525,-0.642309,4.106594,-0.769614,-0.933240,0.002135,-0.023727,0.358464,4411.596438,41.084805,-1696.285513
1585855364448839,0.014519,-0.641527,4.106408,-0.770817,-0.934288,0.010695,-0.019609,0.355819,4411.690635,41.064037,-1696.301450
1585855364458906,0.014542,-0.640769,4.106370,-0.772302,-0.933945,0.008916,-0.023225,0.356549,4411.328631,41.057186,-1696.214100
1585855364468856,0.014399,-0.639559,4.105928,-0.773095,-0.932994,0.003090,-0.022751,0.359160,4411.615444,41.069445,-1696.238315
1585855364479489,0.015090,-0.638832,4.105689,-0.774198,-0.933711,0.003350,-0.021684,0.357355,4411.592766,41.065815,-1696.291609
1585855364491110,0.014864,-0.637628,4.105245,-0.774563,-0.933916,-0.002125,-0.020271,0.356911,4411.741783,41.106085,-1696.223880
1585855364499173,0.014741,-0.636822,4.105014,-0.776117,-0.934083,0.001759,-0.023513,0.356276,4411.212036,41.036044,-1696.212168
1585855364508968,0.014594,-0.635853,4.104869,-0.777252,-0.934661,0.012632,-0.021068,0.354692,4411.565134,41.069137,-1696.291648
1585855364518750,0.014413,-0.634777,4.105159,-0.777281,-0.936194,0.014445,-0.005730,0.351140,4411.661705,41.042345,-1696.312568
1585855364529233,0.014815,-0.634040,4.103984,-0.778977,-0.934942,0.006222,-0.015351,0.354413,4411.567847,41.069008,-1696.293178
1585855364538847,0.014449,-0.632972,4.103618,-0.780543,-0.933564,-0.000523,-0.029077,0.357229,4411.646230,41.106492,-1696.276283
1585855364552606,0.014467,-0.632181,4.103098,-0.782039,-0.934332,0.004031,-0.023951,0.355575,4411.577924,41.065783,-1696.290960
1585855364559230,0.014873,-0.631151,4.102911,-0.783031,-0.933540,-0.002991,-0.028624,0.357315,4411.592290,41.065750,-1696.291087
1585855364569225,0.014877,-0.630443,4.102790,-0.784223,-0.934793,0.005227,-0.018491,0.354673,4411.544267,41.069609,-1696.289997
1585855364579275,0.014903,-0.629685,4.101745,-0.786074,-0.011840,0.936960,-0.345878,-0.048316,4411.592131,41.065752,-1696.291080
1585855364589311,0.014934,-0.628643,4.101812,-0.787257,-0.934061,-0.002508,-0.026511,0.356119,4411.569023,41.043630,-1696.300202
1585855364599219,0.014837,-0.627947,4.101943,-0.788908,-0.000372,0.937511,-0.345763,-0.039006,4411.595030,41.065771,-1696.293077
1585855364608915,0.014564,-0.626844,4.102717,-0.789212,-0.936706,0.012050,-0.010230,0.349759,4411.595501,41.069025,-1696.296501
1585855364619214,0.014695,-0.625718,4.103277,-0.789929,-0.936489,-0.005906,-0.017789,0.350195,4411.691955,41.064045,-1696.302473
1585855364629177,0.014697,-0.624704,4.103327,-0.791164,-0.936791,-0.005271,-0.017155,0.349429,4411.587033,41.065730,-1696.290663
1585855364638910,0.014535,-0.624201,4.101774,-0.794165,-0.934045,-0.001042,-0.028797,0.355991,4411.606953,41.061455,-1696.292314
1585855364649049,0.014630,-0.623315,4.102179,-0.795060,-0.936236,0.008141,-0.019522,0.350736,4411.683284,41.064038,-1696.301956
1585855364659264,0.014865,-0.622505,4.101594,-0.797189,-0.934441,0.008742,-0.026935,0.354991,4411.669782,41.041935,-1696.312879
1585855364669223,0.014856,-0.621451,4.101504,-0.798650,-0.933830,-0.008550,-0.038175,0.355572,4411.696757,41.064049,-1696.303562
1585855364679344,0.014680,-0.620347,4.101802,-0.799089,-0.933772,-0.014726,-0.035610,0.355789,4411.674246,41.067297,-1696.304758
1585855364689007,0.014605,-0.619678,4.101284,-0.801372,-0.933786,-0.003802,-0.033890,0.356203,4411.625188,41.064296,-1696.346723
1585855364698941,0.014599,-0.618647,4.101703,-0.802792,-0.934892,0.010078,-0.033150,0.353238,4411.619925,41.064352,-1696.347749
1585855364709024,0.014636,-0.617768,4.101287,-0.804376,-0.934784,-0.000268,-0.035020,0.353485,4411.533750,41.090889,-1696.326290
1585855364719064,0.014624,-0.616734,4.101367,-0.805688,-0.933519,-0.012473,-0.043603,0.355649,4411.586243,41.068999,-1696.294368
1585855364729265,0.014773,-0.615415,4.101520,-0.805934,-0.934115,-0.015428,-0.037349,0.354678,4411.530786,41.066460,-1696.304039
1585855364738972,0.014588,-0.614135,4.103877,-0.805343,-0.937366,-0.014656,-0.024408,0.347181,4411.469541,41.066501,-1696.329473
1585855364748968,0.014547,-0.613649,4.101415,-0.809547,-0.934095,-0.003329,-0.042792,0.354435,4411.471619,41.066518,-1696.329872
1585855364759096,0.014662,-0.612612,4.101420,-0.810704,-0.933472,-0.013730,-0.048940,0.355029,4411.129722,41.060519,-1696.254322
1585855364768928,0.014546,-0.611614,4.101556,-0.812028,-0.933556,-0.014195,-0.048801,0.354810,4411.495633,41.069953,-1696.289376
1585855364779474,0.015071,-0.610190,4.101889,-0.812632,-0.932739,-0.011668,-0.050662,0.356785,4411.528334,41.066013,-1696.338591
1585855364789296,0.014847,-0.608675,4.104074,-0.811276,-0.937108,-0.017262,-0.030510,0.347274,4411.679282,41.064182,-1696.321509
1585855364805456,0.014644,-0.607556,4.104647,-0.812197,-0.937469,-0.021448,-0.029630,0.346143,4411.689117,41.062961,-1696.355063
1585855364809164,0.014843,-0.606423,4.104439,-0.813257,-0.937107,-0.018223,-0.030852,0.347198,4411.429972,41.038304,-1696.370369
1585855364819231,0.014750,-0.605485,4.102476,-0.816444,-0.932508,-0.017234,-0.054769,0.356555,4411.471802,41.065957,-1696.343451
1585855364829492,0.015043,-0.604296,4.102660,-0.817082,-0.933078,-0.019758,-0.053967,0.355052,4411.456299,41.050686,-1696.337863
1585855364839636,0.014591,-0.602996,4.103040,-0.817561,-0.933962,-0.014627,-0.049968,0.353560,4411.431133,41.069673,-1696.339775
1585855364848907,0.014459,-0.601518,4.103258,-0.817873,-0.934901,-0.010724,-0.045662,0.351795,4411.408994,41.018539,-1696.375301
1585855364859195,0.014697,-0.599952,4.105117,-0.816524,-0.938384,-0.018851,-0.028792,0.343875,4411.565405,41.042314,-1696.373413
1585855364869172,0.014732,-0.598103,4.100943,-0.819598,-0.939327,-0.020762,-0.027349,0.341300,4411.421241,41.044258,-1696.368288
1585855364879392,0.014943,-0.596983,4.101357,-0.820147,-0.937640,-0.025453,-0.040532,0.344297,4411.485387,41.069199,-1696.347596
1585855364889010,0.014591,-0.595881,4.105676,-0.817566,-0.939153,-0.024326,-0.025791,0.341664,4411.201241,41.060082,-1696.270802
1585855364899099,0.014602,-0.594592,4.105316,-0.817989,-0.938568,-0.025389,-0.027734,0.343041,4411.446548,41.069254,-1696.361727
1585855364909158,0.014767,-0.593080,4.105613,-0.818163,-0.939498,-0.024680,-0.025552,0.340708,4411.450385,41.018462,-1696.348027
1585855364919285,0.014915,-0.591393,4.101380,-0.821825,-0.937601,-0.020493,-0.048995,0.343634,4411.505195,41.069172,-1696.337209
1585855364929257,0.014766,-0.589970,4.101209,-0.822428,-0.939498,-0.014926,-0.039467,0.339947,4411.571949,40.218418,-1696.453989
1585855364939014,0.014554,-0.587967,4.100923,-0.820851,-0.939775,-0.018605,-0.029407,0.340017,4411.519816,41.068897,-1696.337252
1585855364949016,0.014609,-0.586705,4.100417,-0.822261,-0.939804,-0.020426,-0.031783,0.339618,4411.161916,41.058200,-1696.277469
1585855364959323,0.014906,-0.585817,4.102167,-0.821335,-0.934147,-0.018378,-0.047285,0.353264,4411.354446,41.019147,-1696.370655
1585855364969108,0.014707,-0.583778,4.104797,-0.818615,-0.939529,-0.021099,-0.019961,0.341236,4411.467700,41.066016,-1696.360314
1585855364979355,0.014960,-0.582315,4.100946,-0.822495,-0.940941,-0.016512,-0.020057,0.337573,4411.527860,41.064599,-1696.401580
1585855364989125,0.014711,-0.580159,4.100392,-0.821272,-0.939778,-0.023415,-0.014131,0.340690,4411.603216,41.067589,-1696.349017
1585855364998907,0.014567,-0.578197,4.100463,-0.822126,-0.939464,-0.012285,-0.041608,0.339889,4414.822242,40.963332,-1695.906352
1585855365009016,0.014674,-0.577607,4.101859,-0.821706,-0.935550,-0.005966,-0.038484,0.351040,4413.614987,41.004085,-1696.428665
1585855365019655,0.014908,-0.575247,4.102565,-0.820690,-0.936522,-0.011207,-0.036121,0.348562,4412.980550,41.076031,-1696.383446
1585855365029251,0.014794,-0.573199,4.104953,-0.818636,-0.940539,-0.019544,-0.017386,0.338678,4412.369318,41.032824,-1696.378125
1585855365039160,0.014713,-0.571363,4.100266,-0.822671,-0.939651,-0.021094,-0.028039,0.340330,4411.833362,41.012375,-1696.365989
1585855365049040,0.014670,-0.569596,4.100615,-0.822630,-0.940113,-0.019597,-0.021345,0.339628,4411.583313,41.041989,-1696.350211
1585855365062405,0.014834,-0.567711,4.100882,-0.822671,-0.941139,-0.013282,-0.020736,0.337122,4411.481819,41.044266,-1696.344556
1585855365069118,0.014796,-0.564439,4.101163,-0.824925,-0.946555,-0.045306,-0.002765,0.319334,4411.500327,41.069150,-1696.336385
1585855365079312,0.014912,-0.562208,4.100336,-0.825707,-0.942618,-0.049209,-0.018332,0.329717,4411.602736,41.059986,-1696.345218
1585855365088908,0.014479,-0.560173,4.100674,-0.824844,-0.943741,-0.044821,-0.040918,0.325068,4411.693752,41.062989,-1696.357334
1585855365098944,0.014639,-0.558209,4.100718,-0.824950,-0.943995,-0.049308,-0.035913,0.324272,4411.593601,41.042225,-1696.356870
1585855365108851,0.014489,-0.556053,4.100619,-0.825255,-0.943602,-0.050544,-0.036966,0.325108,4411.456914,41.069285,-1696.363891
1585855365119484,0.015081,-0.555384,4.101170,-0.824139,-0.940935,-0.020455,-0.026280,0.336945,4411.487249,41.065908,-1696.331897
1585855365129326,0.014943,-0.553502,4.101602,-0.824580,-0.940099,-0.026465,-0.026204,0.338860,4411.477129,41.044185,-1696.342662
1585855365139340,0.014987,-0.551603,4.102055,-0.825267,-0.940860,-0.020821,-0.028369,0.336962,4411.483045,41.106646,-1696.329687
1585855365148932,0.014576,-0.549388,4.102421,-0.825121,-0.942037,-0.019332,-0.018611,0.334434,4411.520392,41.018349,-1696.322423
1585855365159090,0.014727,-0.547229,4.102689,-0.825331,-0.942079,-0.020093,-0.018531,0.334275,4411.507998,41.107236,-1696.314515
1585855365178842,0.014692,-0.545186,4.102886,-0.825909,-0.940787,-0.025309,-0.022251,0.337319,4411.455879,41.066024,-1696.358945
1585855365179578,0.015088,-0.542964,4.103258,-0.826482,-0.941523,-0.018846,-0.023372,0.335609,4411.490033,41.037925,-1696.349156
1585855365189009,0.014471,-0.540795,4.103982,-0.827018,-0.941749,-0.018710,-0.022160,0.335062,4411.578702,41.068976,-1696.293233
1585855365198870,0.014506,-0.538492,4.104524,-0.827380,-0.942359,-0.020498,-0.016981,0.333543,4411.440122,40.221022,-1696.427846
1585855365208926,0.014524,-0.536309,4.104943,-0.827837,-0.941923,-0.017409,-0.028556,0.334160,4411.404061,41.056567,-1696.384177
1585855365218986,0.014685,-0.533926,4.105314,-0.828171,-0.941504,-0.024716,-0.028023,0.334924,4411.561955,40.223979,-1696.450422
1585855365229474,0.015081,-0.531778,4.105952,-0.829206,-0.942024,-0.022795,-0.024339,0.333885,4411.491373,41.066197,-1696.330074
1585855365238936,0.014560,-0.529347,4.106442,-0.829490,-0.942811,-0.017843,-0.026420,0.331801,4411.493882,41.065944,-1696.333509
1585855365249044,0.014694,-0.527199,4.106996,-0.829794,-0.943060,-0.020343,-0.020947,0.331338,4411.446418,41.066017,-1696.349229
