1581110906031408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581110906039748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581110906050100,0.778585,-3.794150,-0.651537,-0.805612,0.003808,-0.009102,-0.592361,4369.470626,276.131789,-915.982224,4362.744161,274.828070,-1035.986930,4509.229171,226.901026,-1163.854881,4356.039943,273.412327,-1156.014109,4279.744649,296.423083,-1152.057572
1581110906060480,0.778586,-3.794148,-0.651527,-0.805572,0.003642,-0.009080,-0.592417,4369.463074,276.138435,-915.983430,4362.745954,274.827536,-1035.988581,4509.238011,226.883236,-1163.841990,4356.051076,273.404610,-1156.016197,4279.756910,296.420386,-1152.067110
1581110906069755,0.778583,-3.794151,-0.651533,-0.805609,0.003495,-0.009074,-0.592368,4369.499831,276.107284,-916.014866,4362.780651,274.798583,-1036.019926,4509.270543,226.856723,-1163.876730,4356.083713,273.377855,-1156.047453,4279.789600,296.393510,-1152.096634
1581110906079685,0.778583,-3.794156,-0.651527,-0.805615,0.003642,-0.009093,-0.592358,4369.487890,276.119409,-916.003896,4362.770952,274.806735,-1036.009038,4509.263417,226.861253,-1163.861536,4356.076256,273.382034,-1156.036643,4279.781978,296.397516,-1152.088003
1581110906089441,0.778583,-3.794156,-0.651527,-0.805617,0.003651,-0.009102,-0.592356,4369.524767,276.089948,-916.022515,4362.796760,274.785141,-1036.027123,4509.274854,226.839531,-1163.896036,4356.090988,273.368307,-1156.054202,4279.798347,296.387767,-1152.097134
1581110906100648,0.778581,-3.794155,-0.651526,-0.805621,0.003645,-0.009085,-0.592351,4369.478599,276.127820,-915.993864,4362.762831,274.814170,-1035.999061,4509.254699,226.861559,-1163.849569,4356.069302,273.388492,-1156.026719,4279.775897,296.407039,-1152.079095
1581110906110787,0.778581,-3.794155,-0.651520,-0.805636,0.003697,-0.009126,-0.592329,4369.505796,276.098815,-916.006244,4362.780231,274.796479,-1036.011016,4509.261382,226.855002,-1163.877978,4356.076903,273.382118,-1156.038261,4279.783958,296.400751,-1152.082250
1581110906120438,0.778584,-3.794152,-0.651527,-0.805638,0.003652,-0.009115,-0.592326,4369.468370,276.137180,-915.991936,4362.755762,274.821263,-1035.997285,4509.252569,226.871423,-1163.843174,4356.065398,273.393317,-1156.025093,4279.771113,296.409355,-1152.079841
1581110906134677,0.778582,-3.794147,-0.651519,-0.805543,0.003660,-0.008990,-0.592458,4369.504864,276.106465,-916.008172,4362.781031,274.799903,-1036.012994,4509.262997,226.850528,-1163.876060,4356.079431,273.381314,-1156.040286,4279.786937,296.401777,-1152.086234
