1581112697543048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581112697545263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581112697555403,0.780137,-3.800791,-0.651078,-0.811756,0.001886,-0.008955,-0.583925,4368.785804,276.547842,-915.658298,4361.755335,275.446490,-1035.647606,4507.811587,227.392583,-1163.957644,4354.746807,274.233101,-1155.659617,4278.513278,297.407742,-1151.475585
1581112697564708,0.780143,-3.800810,-0.651092,-0.811784,0.001844,-0.008940,-0.583886,4368.848985,276.485277,-915.767105,4361.878667,275.349022,-1035.759597,4507.997172,227.251103,-1163.982236,4354.930296,274.100722,-1155.774749,4278.695691,297.279911,-1151.635765
1581112697575808,0.780143,-3.800812,-0.651093,-0.811750,0.001881,-0.008898,-0.583935,4368.778510,276.558827,-915.638824,4361.737481,275.448336,-1035.627428,4507.779813,227.376049,-1163.946426,4354.718385,274.225804,-1155.638729,4278.486522,297.405051,-1151.449870
1581112697584212,0.780149,-3.800815,-0.651097,-0.811721,0.001885,-0.008881,-0.583974,4368.795497,276.546521,-915.648439,4361.754328,275.439793,-1035.637070,4507.794106,227.363659,-1163.957532,4354.735085,274.221024,-1155.648401,4278.504413,297.404059,-1151.458831
1581112697597070,0.780152,-3.800810,-0.651095,-0.811756,0.001883,-0.008906,-0.583926,4368.805075,276.515115,-915.723036,4361.830385,275.384635,-1035.715328,4507.949448,227.310023,-1163.946072,4354.877653,274.142113,-1155.730287,4278.640618,297.312570,-1151.587179
1581112697604490,0.780145,-3.800805,-0.651088,-0.811737,0.001923,-0.008892,-0.583952,4368.784023,276.559680,-915.620324,4361.731540,275.458000,-1035.608337,4507.759124,227.386955,-1163.944583,4354.700982,274.244279,-1155.619057,4278.470751,297.427291,-1151.421328
1581112697615359,0.780147,-3.800818,-0.651098,-0.811766,0.001867,-0.008905,-0.583913,4368.787551,276.552214,-915.646062,4361.753348,275.438169,-1035.635034,4507.811361,227.389546,-1163.945047,4354.741098,274.212087,-1155.646699,4278.504859,297.377780,-1151.462493
1581112697625959,0.780151,-3.800812,-0.651096,-0.811786,0.001893,-0.008923,-0.583884,4368.773553,276.561344,-915.640086,4361.741650,275.448135,-1035.629201,4507.792933,227.370300,-1163.935931,4354.731678,274.222885,-1155.641007,4278.499895,297.403542,-1151.458506
1581112697633483,0.780136,-3.800800,-0.651084,-0.811781,0.001878,-0.008887,-0.583892,4368.780603,276.557164,-915.636241,4361.743157,275.454559,-1035.625129,4507.785291,227.377512,-1163.942568,4354.727634,274.239913,-1155.636719,4278.497634,297.425455,-1151.448788
1581112697645621,0.780148,-3.800805,-0.651092,-0.811794,0.001890,-0.008991,-0.583872,4368.784605,276.557435,-915.633933,4361.737725,275.448356,-1035.622207,4507.774490,227.379836,-1163.948952,4354.712779,274.227236,-1155.633180,4278.480780,297.405308,-1151.440301
1581112697653981,0.780145,-3.800811,-0.651092,-0.811717,0.001828,-0.008893,-0.583980,4368.796891,276.544042,-915.634696,4361.750739,275.438284,-1035.623043,4507.787948,227.372230,-1163.950206,4354.726518,274.220487,-1155.634093,4278.494657,297.398986,-1151.441047
