1585855820600077,0.000000,0.000000,0.000000,0.999568,-0.008349,-0.028172,0.000278
1585855820605090,0.000000,0.000000,0.000000,0.999569,-0.008412,-0.028117,0.000048
1585855820610103,-0.000008,0.000007,0.000027,0.999568,-0.008433,-0.028144,0.000061
1585855820615116,-0.000010,0.000010,0.000038,0.999568,-0.008435,-0.028138,0.000075
1585855820620128,-0.000010,0.000013,0.000051,0.999569,-0.008433,-0.028129,0.000086
1585855820625141,-0.000000,0.000016,0.000066,0.999569,-0.008436,-0.028131,0.000077
1585855820630154,0.000005,0.000019,0.000085,0.999569,-0.008434,-0.028126,0.000083
1585855820635167,0.000010,0.000022,0.000106,0.999569,-0.008429,-0.028126,0.000079
1585855820640180,0.000013,0.000024,0.000131,0.999569,-0.008432,-0.028128,0.000074
1585855820645193,0.008994,0.000542,0.003518,0.999568,-0.008413,-0.028162,0.000081
1585855820650206,0.009752,0.000588,0.003838,0.999568,-0.008426,-0.028155,0.000096
1585855820655219,0.010507,0.000634,0.004166,0.999568,-0.008408,-0.028156,0.000105
1585855820660232,0.011265,0.000676,0.004494,0.999568,-0.008414,-0.028155,0.000102
1585855820665245,0.012024,0.000718,0.004824,0.999568,-0.008410,-0.028153,0.000116
1585855820670258,0.012784,0.000763,0.005147,0.999568,-0.008409,-0.028150,0.000125
1585855820675271,0.013542,0.000807,0.005477,0.999568,-0.008406,-0.028156,0.000140
1585855820680283,0.000143,-0.000471,0.001699,0.999577,-0.008494,-0.027806,0.000154
1585855820685296,0.000136,-0.000503,0.001817,0.999577,-0.008490,-0.027806,0.000175
1585855820690309,0.000137,-0.000531,0.001932,0.999577,-0.008488,-0.027805,0.000165
1585855820695294,0.000136,-0.000558,0.002050,0.999577,-0.008482,-0.027811,0.000168
1585855820700307,0.000135,-0.000584,0.002170,0.999577,-0.008486,-0.027818,0.000159
1585855820705319,0.000131,-0.000608,0.002296,0.999577,-0.008481,-0.027816,0.000169
1585855820710333,0.000120,-0.000457,0.002557,0.999580,-0.008372,-0.027749,0.000169
1585855820715346,0.000119,-0.000472,0.002694,0.999580,-0.008377,-0.027744,0.000163
1585855820720359,0.000109,-0.000484,0.002832,0.999580,-0.008373,-0.027748,0.000169
1585855820725372,0.000106,-0.000498,0.002970,0.999580,-0.008376,-0.027747,0.000164
1585855820730385,0.000101,-0.000512,0.003108,0.999580,-0.008364,-0.027746,0.000172
1585855820735398,0.000101,-0.000527,0.003241,0.999580,-0.008378,-0.027745,0.000174
1585855820740411,0.000099,-0.000541,0.003379,0.999580,-0.008371,-0.027751,0.000174
1585855820745424,0.000033,-0.000429,0.002588,0.999583,-0.008070,-0.027718,0.000178
1585855820750437,0.000039,-0.000439,0.002714,0.999583,-0.008075,-0.027722,0.000174
1585855820755449,0.000037,-0.000448,0.002843,0.999583,-0.008086,-0.027720,0.000182
1585855820760462,0.000035,-0.000456,0.002975,0.999583,-0.008091,-0.027720,0.000176
1585855820765475,0.000023,-0.000463,0.003106,0.999583,-0.008089,-0.027715,0.000185
1585855820770488,0.000016,-0.000469,0.003242,0.999583,-0.008090,-0.027717,0.000173
1585855820775501,0.000008,-0.000474,0.003380,0.999583,-0.008101,-0.027716,0.000171
1585855820780514,-0.000044,-0.000376,0.002490,0.999574,-0.007900,-0.028116,0.000162
1585855820785527,-0.000052,-0.000377,0.002593,0.999573,-0.007924,-0.028115,0.000165
1585855820790540,-0.000065,-0.000378,0.002700,0.999573,-0.007926,-0.028120,0.000161
1585855820795553,-0.000080,-0.000381,0.002805,0.999573,-0.007940,-0.028107,0.000175
1585855820800566,-0.000094,-0.000383,0.002915,0.999573,-0.007936,-0.028112,0.000169
1585855820805579,-0.000106,-0.000384,0.003029,0.999574,-0.007944,-0.028101,0.000179
1585855820810592,-0.000185,-0.000338,0.002297,0.999565,-0.008173,-0.028322,0.000178
1585855820815604,-0.000215,-0.000340,0.002390,0.999566,-0.008190,-0.028309,0.000197
1585855820820617,-0.000235,-0.000343,0.002489,0.999565,-0.008199,-0.028313,0.000195
