1586019252607934,0.000000,0.000000,0.000000,0.999767,-0.006390,0.020606,0.000087
1586019252612946,0.000000,0.000000,0.000000,0.999766,-0.006414,0.020681,0.000128
1586019252617959,-0.000003,-0.000004,0.000023,0.999766,-0.006402,0.020678,0.000123
1586019252622972,-0.000008,-0.000006,0.000035,0.999766,-0.006399,0.020674,0.000132
1586019252627985,-0.000011,-0.000009,0.000050,0.999766,-0.006397,0.020673,0.000134
1586019252632997,-0.000011,-0.000009,0.000075,0.999766,-0.006389,0.020667,0.000132
1586019252638010,-0.000012,-0.000011,0.000101,0.999766,-0.006391,0.020680,0.000140
1586019252643023,-0.000014,-0.000012,0.000130,0.999766,-0.006385,0.020676,0.000137
1586019252648036,-0.000016,-0.000014,0.000156,0.999766,-0.006391,0.020671,0.000125
1586019252653048,-0.012524,0.000447,0.001514,0.999766,-0.006354,0.020683,0.000113
1586019252658061,-0.013578,0.000491,0.001668,0.999766,-0.006360,0.020680,0.000130
1586019252663074,-0.014631,0.000523,0.001832,0.999766,-0.006346,0.020682,0.000141
1586019252668087,-0.015682,0.000551,0.001990,0.999766,-0.006356,0.020685,0.000136
1586019252673099,-0.016731,0.000582,0.002148,0.999766,-0.006343,0.020684,0.000149
1586019252678112,-0.017781,0.000617,0.002302,0.999766,-0.006350,0.020683,0.000158
1586019252683125,-0.018829,0.000654,0.002462,0.999766,-0.006350,0.020676,0.000164
1586019252688138,-0.001555,-0.000473,-0.000756,0.999768,-0.006183,0.020622,0.000172
1586019252693151,-0.001644,-0.000495,-0.000762,0.999768,-0.006181,0.020629,0.000172
1586019252698163,-0.001727,-0.000518,-0.000763,0.999768,-0.006177,0.020633,0.000175
1586019252703176,-0.001814,-0.000541,-0.000763,0.999768,-0.006183,0.020637,0.000175
1586019252708189,-0.001901,-0.000564,-0.000759,0.999768,-0.006177,0.020638,0.000175
1586019252713202,-0.001991,-0.000585,-0.000757,0.999768,-0.006172,0.020644,0.000188
1586019252718215,-0.000646,-0.000707,-0.000728,0.999777,-0.006227,0.020158,0.000199
1586019252723227,-0.000665,-0.000730,-0.000719,0.999778,-0.006229,0.020153,0.000204
1586019252728240,-0.000686,-0.000756,-0.000702,0.999777,-0.006228,0.020162,0.000208
1586019252733253,-0.000704,-0.000779,-0.000686,0.999777,-0.006231,0.020162,0.000211
1586019252738266,-0.000722,-0.000803,-0.000670,0.999777,-0.006222,0.020165,0.000220
1586019252743279,-0.000740,-0.000827,-0.000657,0.999777,-0.006239,0.020165,0.000224
1586019252748291,-0.000757,-0.000850,-0.000638,0.999777,-0.006238,0.020161,0.000227
1586019252753304,-0.000594,-0.000854,-0.000506,0.999783,-0.006360,0.019846,0.000222
1586019252758317,-0.000601,-0.000876,-0.000477,0.999783,-0.006363,0.019838,0.000221
