1581112627559338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581112627564606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581112627575022,0.777546,-3.790975,-0.651836,-0.800410,0.003028,-0.016216,-0.599226,4368.644522,276.639769,-915.623589,4361.669396,275.488172,-1035.615655,4507.798928,227.426839,-1163.839446,4354.716254,274.224534,-1155.630370,4278.473837,297.377868,-1151.490578
1581112627584603,0.777541,-3.790967,-0.651839,-0.800445,0.002999,-0.016065,-0.599184,4368.637270,276.644706,-915.629297,4361.668586,275.482013,-1035.621630,4507.808807,227.421303,-1163.833473,4354.721898,274.207280,-1155.636601,4278.477380,297.354782,-1151.502874
1581112627594864,0.777548,-3.790977,-0.651841,-0.800406,0.002957,-0.016072,-0.599236,4368.667730,276.620099,-915.635155,4361.684563,275.474140,-1035.626808,4507.802498,227.408981,-1163.862380,4354.723372,274.216140,-1155.641115,4278.482715,297.374187,-1151.495259
1581112627605525,0.777543,-3.790967,-0.651831,-0.800420,0.003059,-0.016266,-0.599211,4368.677777,276.641070,-915.652234,4361.702353,275.475196,-1035.644145,4507.830783,227.396038,-1163.862510,4354.748911,274.197279,-1155.658691,4278.506891,297.352385,-1151.521500
1581112627615725,0.777546,-3.790969,-0.651830,-0.800397,0.003027,-0.016169,-0.599245,4368.630812,276.650241,-915.617292,4361.658217,275.494494,-1035.609466,4507.791929,227.433563,-1163.828644,4354.707611,274.226706,-1155.624283,4278.464379,297.377775,-1151.486835
1581112627624189,0.777545,-3.790965,-0.651826,-0.800367,0.003065,-0.016138,-0.599285,4368.648222,276.635882,-915.635462,4361.675593,275.476638,-1035.627600,4507.812188,227.421547,-1163.845682,4354.724960,274.205356,-1155.642379,4278.480288,297.351777,-1151.505454
1581112627634768,0.777549,-3.790972,-0.651825,-0.800409,0.003195,-0.016189,-0.599227,4368.658464,276.624880,-915.635620,4361.681415,275.475626,-1035.627597,4507.810051,227.420598,-1163.854772,4354.726352,274.214331,-1155.642225,4278.483429,297.365692,-1151.500708
1581112627644460,0.777551,-3.790984,-0.651835,-0.800405,0.003156,-0.016164,-0.599233,4368.660020,276.656874,-915.630649,4361.684529,275.492824,-1035.622573,4507.812727,227.415089,-1163.841736,4354.731019,274.216730,-1155.637135,4278.489080,297.372035,-1151.499556
1581112627654651,0.777547,-3.790977,-0.651829,-0.800415,0.003188,-0.016231,-0.599219,4368.648275,276.633986,-915.630627,4361.679660,275.481481,-1035.623063,4507.813688,227.411110,-1163.838341,4354.733024,274.216934,-1155.638144,4278.491596,297.374318,-1151.502773
1581112627666013,0.777546,-3.790971,-0.651834,-0.800427,0.003045,-0.016272,-0.599202,4368.648310,276.633774,-915.633283,4361.674252,275.481317,-1035.625403,4507.806588,227.424514,-1163.847698,4354.722183,274.216819,-1155.640171,4278.478909,297.367470,-1151.501150
1581112627675870,0.777549,-3.790979,-0.651838,-0.800398,0.003000,-0.016178,-0.599244,4368.664064,276.620840,-915.627134,4361.687377,275.482114,-1035.619233,4507.812250,227.424724,-1163.849812,4354.732668,274.231348,-1155.633991,4278.491781,297.389124,-1151.490857
