1581110763059018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581110763068232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581110763079091,0.708209,-3.800001,-0.651535,-0.738918,0.004731,-0.015348,-0.673604,4369.451199,275.971097,-915.929644,4362.752049,274.603767,-1035.935170,4509.263108,226.598898,-1163.744070,4356.075144,273.124400,-1155.963105,4279.780457,296.142257,-1152.036272
1581110763088217,0.708208,-3.800002,-0.651534,-0.738885,0.004684,-0.015287,-0.673642,4369.431158,275.953031,-915.936603,4362.742661,274.592879,-1035.942805,4509.265472,226.596990,-1163.741606,4356.076413,273.120691,-1155.971420,4279.781178,296.137647,-1152.049965
1581110763098144,0.708207,-3.799996,-0.651530,-0.738907,0.004805,-0.015474,-0.673613,4369.440886,275.930273,-915.932807,4362.749663,274.579599,-1035.938964,4509.269037,226.592046,-1163.744834,4356.080686,273.116892,-1155.967543,4279.785803,296.134414,-1152.042562
1581110763108099,0.708211,-3.799999,-0.651536,-0.738902,0.004717,-0.015316,-0.673622,4369.444140,275.924880,-915.935372,4362.751880,274.575565,-1035.941487,4509.270193,226.589606,-1163.749171,4356.081866,273.114216,-1155.970025,4279.786995,296.131621,-1152.044122
1581110763118698,0.708206,-3.799994,-0.651527,-0.738844,0.004914,-0.015354,-0.673684,4369.434542,275.949370,-915.939957,4362.745387,274.590813,-1035.946141,4509.265954,226.591531,-1163.746239,4356.078477,273.120219,-1155.974739,4279.784024,296.139659,-1152.052631
1581110763128989,0.708194,-3.799980,-0.651519,-0.738880,0.004830,-0.015319,-0.673645,4369.443775,275.922598,-915.935045,4362.752481,274.573837,-1035.941219,4509.271807,226.588413,-1163.747943,4356.083433,273.113041,-1155.969818,4279.788539,296.130455,-1152.044424
1581110763138257,0.708198,-3.799985,-0.651524,-0.738895,0.004869,-0.015324,-0.673629,4369.440868,275.924490,-915.942101,4362.753678,274.574006,-1035.948485,4509.276230,226.582974,-1163.749404,4356.088731,273.111488,-1155.977291,4279.794267,296.130838,-1152.054888
1581110763148183,0.708208,-3.799988,-0.651525,-0.738863,0.004915,-0.015399,-0.673662,4369.423686,275.960124,-915.928164,4362.736107,274.596337,-1035.934376,4509.260792,226.599536,-1163.730685,4356.070779,273.120514,-1155.962998,4279.775072,296.136116,-1152.042783
1581110763158157,0.708203,-3.799985,-0.651525,-0.738888,0.004889,-0.015354,-0.673635,4369.460514,275.940148,-915.938395,4362.764540,274.573679,-1035.944108,4509.282277,226.580605,-1163.749782,4356.090820,273.095175,-1155.972231,4279.794403,296.107587,-1152.047100
1581110763168261,0.708209,-3.799990,-0.651540,-0.738921,0.004874,-0.015411,-0.673598,4369.454054,275.924517,-915.931829,4362.756580,274.575329,-1035.937654,4509.269072,226.588615,-1163.751729,4356.081351,273.114107,-1155.965904,4279.786784,296.131951,-1152.036675
1581110763178956,0.708215,-3.800001,-0.651537,-0.738909,0.004744,-0.015377,-0.673613,4369.441200,275.942357,-915.937415,4362.750214,274.584042,-1035.943499,4509.270410,226.590233,-1163.746077,4356.081476,273.113692,-1155.971998,4279.786304,296.130527,-1152.048607
