0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.731854,-3.814821,-0.652031,-0.859851,-0.022719,0.000797,-0.510038,4372.314524,274.394468,-917.711800,4366.362867,272.743900,-1037.753159,4513.643111,224.360882,-1164.531256,4360.433537,270.981231,-1157.816520,4284.127687,294.046449,-1154.420353
0.731867,-3.814826,-0.652035,-0.859840,-0.022738,0.000883,-0.510057,4372.325290,274.408075,-917.704351,4366.370371,272.746753,-1037.745400,4513.649207,224.359082,-1164.523357,4360.437784,270.973328,-1157.808442,4284.131021,294.035512,-1154.412171
0.731868,-3.814833,-0.652046,-0.859877,-0.022786,0.000738,-0.509991,4372.287293,274.433438,-917.673514,4366.331684,272.776155,-1037.714585,4513.606268,224.381151,-1164.494682,4360.398398,271.006768,-1157.777652,4284.093393,294.074614,-1154.380333
0.731862,-3.814829,-0.652038,-0.859861,-0.022731,0.000792,-0.510022,4372.295616,274.401077,-917.691169,4366.344179,272.748919,-1037.732517,4513.626262,224.369514,-1164.509857,4360.415072,270.984659,-1157.795866,4284.108422,294.047286,-1154.400068
0.731859,-3.814829,-0.652037,-0.859858,-0.022731,0.000813,-0.510026,4372.300458,274.405492,-917.704967,4366.352374,272.745491,-1037.746374,4513.638856,224.360625,-1164.516518,4360.426624,270.973387,-1157.809773,4284.119456,294.034831,-1154.417573
0.731853,-3.814820,-0.652029,-0.859859,-0.022731,0.000784,-0.510025,4372.309969,274.414069,-917.698023,4366.359369,272.754445,-1037.739310,4513.640285,224.360398,-1164.512417,4360.431095,270.982717,-1157.802590,4284.125435,294.048921,-1154.408856
0.731860,-3.814831,-0.652043,-0.859873,-0.022773,0.000720,-0.509999,4372.303214,274.423151,-917.693695,4366.347334,272.765212,-1037.734743,4513.624096,224.377632,-1164.515143,4360.413782,270.995171,-1157.797787,4284.107569,294.058993,-1154.400305
0.731852,-3.814804,-0.652017,-0.859826,-0.022704,0.000895,-0.510082,4372.296592,274.413431,-917.688426,4366.340057,272.764517,-1037.729566,4513.613290,224.377128,-1164.514138,4360.405843,271.003502,-1157.792710,4284.101049,294.071721,-1154.393212
