0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.735026,-3.832782,-0.652200,-0.887672,-0.033462,0.002358,-0.459253,4372.043747,274.874516,-917.549693,4365.966686,273.144354,-1037.583648,4513.182247,224.901160,-1164.490092,4359.912092,271.302110,-1157.639563,4283.576350,294.258087,-1154.175673
0.735029,-3.832793,-0.652190,-0.887734,-0.033573,0.002334,-0.459125,4372.053197,274.871410,-917.547709,4365.961356,273.146426,-1037.580989,4513.154003,224.884599,-1164.506925,4359.891961,271.309358,-1157.636236,4283.560242,294.277192,-1154.162311
0.735037,-3.832808,-0.652191,-0.887739,-0.033619,0.002298,-0.459113,4372.038438,274.891661,-917.546294,4365.958594,273.155647,-1037.580023,4513.165143,224.886186,-1164.486932,4359.901201,271.307548,-1157.635707,4283.568534,294.273696,-1154.171462
0.735039,-3.832792,-0.652181,-0.887699,-0.033577,0.002413,-0.459191,4372.098581,274.847067,-917.585105,4366.007141,273.118485,-1037.618354,4513.197900,224.845200,-1164.542123,4359.938143,271.277817,-1157.673566,4283.607553,294.249566,-1154.200697
0.735034,-3.832786,-0.652204,-0.887716,-0.033414,0.002305,-0.459171,4372.108457,274.785261,-917.602063,4366.013524,273.081134,-1037.635484,4513.199975,224.831679,-1164.573309,4359.941030,271.264924,-1157.690892,4283.610844,294.236975,-1154.211152
0.735017,-3.832768,-0.652193,-0.887724,-0.033472,0.002347,-0.459151,4372.082691,274.814318,-917.578150,4365.995891,273.100984,-1037.611853,4513.192704,224.847620,-1164.536176,4359.931536,271.275567,-1157.667533,4283.600245,294.244984,-1154.194641
0.735027,-3.832775,-0.652199,-0.887728,-0.033439,0.002363,-0.459145,4372.074707,274.846403,-917.568901,4365.987640,273.116288,-1037.602350,4513.188096,224.858165,-1164.520638,4359.923028,271.274088,-1157.657759,4283.589808,294.237524,-1154.187718
0.735029,-3.832789,-0.652212,-0.887711,-0.033663,0.002463,-0.459163,4372.048637,274.880919,-917.537356,4365.954514,273.152860,-1037.570476,4513.147431,224.896654,-1164.498237,4359.882844,271.312717,-1157.625561,4283.549867,294.276221,-1154.150643
