0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.748868,-3.800466,-0.651912,-0.870911,0.003888,-0.011485,-0.491292,4372.374743,274.397217,-917.613118,4366.426364,272.726905,-1037.654367,4513.725054,224.372403,-1164.421913,4360.500348,270.944496,-1157.717600,4284.187010,293.985689,-1154.326601
0.748850,-3.800432,-0.651894,-0.870967,0.004014,-0.011611,-0.491189,4372.386407,274.378352,-917.637312,4366.442540,272.704038,-1037.678729,4513.748103,224.352261,-1164.439327,4360.521042,270.917627,-1157.742126,4284.206536,293.955471,-1154.354664
0.748851,-3.800447,-0.651894,-0.870869,0.003949,-0.011382,-0.491367,4372.374906,274.391509,-917.614835,4366.433325,272.726602,-1037.656495,4513.742327,224.388136,-1164.418174,4360.514116,270.949599,-1157.720144,4284.199039,293.985495,-1154.332282
0.748824,-3.800406,-0.651847,-0.870880,0.003576,-0.011430,-0.491350,4372.368834,274.361163,-917.635107,4366.435417,272.699110,-1037.677210,4513.743752,224.333047,-1164.429137,4360.524351,270.924958,-1157.741303,4284.213629,293.976018,-1154.358521
0.748855,-3.800447,-0.651893,-0.870878,0.003911,-0.011386,-0.491352,4372.378387,274.399491,-917.630965,4366.436081,272.720593,-1037.672394,4513.740990,224.356378,-1164.429009,4360.516140,270.929595,-1157.735799,4284.202727,293.971351,-1154.350319
0.748833,-3.800424,-0.651857,-0.870791,0.003495,-0.011149,-0.491515,4372.355335,274.418153,-917.615480,4366.418509,272.738192,-1037.657166,4513.724087,224.355995,-1164.406140,4360.504035,270.946128,-1157.720825,4284.192992,293.996310,-1154.339274
0.748842,-3.800425,-0.651880,-0.870905,0.003989,-0.011593,-0.491299,4372.353208,274.417521,-917.613983,4366.414666,272.738217,-1037.655594,4513.719524,224.360312,-1164.407042,4360.498479,270.946812,-1157.719178,4284.186946,293.995184,-1154.336359
0.748844,-3.800422,-0.651874,-0.870945,0.004289,-0.011741,-0.491221,4372.367027,274.402874,-917.613980,4366.421342,272.726864,-1037.655283,4513.719437,224.355008,-1164.416899,4360.498011,270.938753,-1157.718564,4284.186295,293.985751,-1154.330534
