1584925583023595,0.016080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1584925583026730,0.015149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1584925583038459,0.016710,-1.002398,3.250269,-0.765984,-0.918812,-0.006309,-0.007232,0.394580,4762.045861,-433.721025,-1509.391079,4752.780353,-431.897547,-1629.219706,4690.825479,-581.497974,-1747.060185,4743.400799,-430.092738,-1749.062274,4769.435706,-354.677691,-1749.997810
1584925583047465,0.015723,-1.002402,3.250256,-0.765976,-0.918823,-0.006543,-0.007412,0.394547,4762.069896,-433.740563,-1509.387008,4752.809441,-431.917381,-1629.216030,4690.936665,-581.544998,-1747.065121,4743.434951,-430.112925,-1749.059000,4769.431486,-354.684591,-1749.990453
1584925583056805,0.015146,-1.002401,3.250222,-0.765984,-0.918862,-0.006463,-0.007407,0.394458,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583069820,0.018128,-1.002399,3.250251,-0.765972,-0.918811,-0.006371,-0.007322,0.394578,4762.077703,-433.757517,-1509.383903,4752.800614,-431.929958,-1629.211572,4690.866871,-581.537719,-1747.053848,4743.409482,-430.121092,-1749.053173,4769.428104,-354.700408,-1749.987317
1584925583076962,0.015362,-1.002386,3.250273,-0.765977,-0.918815,-0.006253,-0.007252,0.394573,4762.038274,-433.686299,-1509.402400,4752.777478,-431.859977,-1629.231348,4690.856928,-581.467967,-1747.080266,4743.402640,-430.052346,-1749.074243,4769.422798,-354.632158,-1750.005744
1584925583087878,0.016211,-1.002388,3.250243,-0.765964,-0.918863,-0.006230,-0.007713,0.394452,4762.044996,-433.696346,-1509.389226,4752.761661,-431.867459,-1629.216391,4690.865340,-581.489102,-1747.060703,4743.364288,-430.057297,-1749.057483,4769.361164,-354.629098,-1749.990351
1584925583097188,0.015314,-1.002401,3.250264,-0.765978,-0.918767,-0.006028,-0.007644,0.394680,4762.054913,-433.736086,-1509.384974,4752.769101,-431.881330,-1629.211549,4690.857450,-581.473036,-1747.085811,4743.369248,-430.045287,-1749.052053,4769.372526,-354.619108,-1749.969707
1584925583106971,0.015293,-1.002397,3.250247,-0.765970,-0.918847,-0.006439,-0.007271,0.394494,4762.046295,-433.702741,-1509.396550,4752.768233,-431.843892,-1629.223662,4690.856811,-581.428991,-1747.106427,4743.376132,-430.003748,-1749.064711,4769.383153,-354.578812,-1749.978411
1584925583118982,0.017304,-1.002389,3.250232,-0.765962,-0.918908,-0.006134,-0.007752,0.394348,4762.047126,-433.699721,-1509.400425,4752.764825,-431.868488,-1629.227634,4690.831480,-581.474562,-1747.072260,4743.368481,-430.055951,-1749.068771,4769.384311,-354.634286,-1750.001506
1584925583127635,0.015945,-1.002399,3.250261,-0.765964,-0.918804,-0.006417,-0.007410,0.394592,4762.040347,-433.681391,-1509.403272,4752.771644,-431.855783,-1629.231620,4690.933356,-581.495851,-1747.083003,4743.388910,-430.048932,-1749.073909,4769.364163,-354.613248,-1750.003871
1584925583136984,0.015315,-1.002389,3.250268,-0.765975,-0.918814,-0.006385,-0.007339,0.394572,4762.055744,-433.733067,-1509.388850,4752.765692,-431.905927,-1629.215521,4690.832119,-581.518605,-1747.051643,4743.361598,-430.097490,-1749.056112,4769.373685,-354.674583,-1749.992801
1584925583149129,0.017452,-1.002393,3.250289,-0.765991,-0.918814,-0.006253,-0.007319,0.394572,4762.075805,-433.734212,-1509.382307,4752.783929,-431.899999,-1629.208728,4690.874645,-581.514813,-1747.054901,4743.378014,-430.084507,-1749.049070,4769.377096,-354.657052,-1749.980627
1584925583156567,0.014895,-1.002392,3.250267,-0.765991,-0.918836,-0.006356,-0.007356,0.394520,4762.051318,-433.752381,-1509.368559,4752.780064,-431.934089,-1629.196821,4690.827889,-581.542530,-1747.028543,4743.394765,-430.134473,-1749.039018,4769.425470,-354.718027,-1749.978722
1584925583167789,0.016131,-1.002402,3.250271,-0.765965,-0.918769,-0.006340,-0.007263,0.394678,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583176835,0.015221,-1.002396,3.250261,-0.765994,-0.918842,-0.006373,-0.007436,0.394504,4762.047592,-433.718002,-1509.391117,4752.776369,-431.896003,-1629.219324,4690.883455,-581.521456,-1747.060589,4743.391108,-430.092723,-1749.061469,4769.392314,-354.666042,-1749.996396
1584925583187555,0.015905,-1.002395,3.250262,-0.765971,-0.918871,-0.006198,-0.007378,0.394440,4762.031569,-433.699232,-1509.412902,4752.772631,-431.863655,-1629.241852,4690.850379,-581.461311,-1747.102994,4743.399651,-430.046765,-1749.084753,4769.421581,-354.627114,-1750.010170
1584925583196968,0.015233,-1.002397,3.250237,-0.765974,-0.918880,-0.006411,-0.007265,0.394417,4762.047126,-433.699721,-1509.400425,4752.764825,-431.868488,-1629.227634,4690.831480,-581.474562,-1747.072260,4743.368481,-430.055951,-1749.068771,4769.384311,-354.634286,-1750.001506
1584925583206667,0.015049,-1.002393,3.250293,-0.765978,-0.918868,-0.006511,-0.007432,0.394441,4762.053458,-433.711179,-1509.388565,4752.764406,-431.872601,-1629.215139,4690.860863,-581.484156,-1747.068465,4743.361314,-430.052746,-1749.055635,4769.358941,-354.624747,-1749.983710
1584925583219914,0.018257,-1.002394,3.250271,-0.765973,-0.918822,-0.006249,-0.007523,0.394551,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583227192,0.015487,-1.002402,3.250265,-0.765973,-0.918790,-0.006357,-0.007456,0.394626,4762.053884,-433.737467,-1509.385229,4752.771109,-431.881461,-1629.212020,4690.825363,-581.459005,-1747.086341,4743.374290,-430.044139,-1749.052743,4769.396059,-354.624339,-1749.970480
1584925583239920,0.018235,-1.002399,3.250247,-0.765970,-0.918823,-0.006225,-0.007366,0.394553,4762.054913,-433.736086,-1509.384974,4752.769101,-431.881330,-1629.211549,4690.857450,-581.473036,-1747.085811,4743.369248,-430.045287,-1749.052053,4769.372526,-354.619108,-1749.969707
1584925583246877,0.015258,-1.002396,3.250250,-0.765971,-0.918862,-0.006369,-0.007401,0.394458,4762.047126,-433.699721,-1509.400425,4752.764825,-431.868488,-1629.227634,4690.831480,-581.474562,-1747.072260,4743.368481,-430.055951,-1749.068771,4769.384311,-354.634286,-1750.001506
1584925583259706,0.017986,-1.002396,3.250246,-0.765960,-0.918851,-0.006302,-0.007247,0.394488,4762.048155,-433.698338,-1509.400170,4752.762817,-431.868357,-1629.227162,4690.863569,-581.488591,-1747.071727,4743.363440,-430.057100,-1749.068081,4769.360775,-354.629057,-1750.000735
1584925583266881,0.015177,-1.002385,3.250249,-0.765992,-0.918875,-0.006407,-0.007453,0.394427,4762.054913,-433.736086,-1509.384974,4752.769101,-431.881330,-1629.211549,4690.857450,-581.473036,-1747.085811,4743.369248,-430.045287,-1749.052053,4769.372526,-354.619108,-1749.969707
1584925583278661,0.017056,-1.002393,3.250256,-0.765970,-0.918837,-0.006184,-0.007699,0.394514,4762.037191,-433.679403,-1509.392329,4752.770490,-431.854886,-1629.220848,4690.935125,-581.496360,-1747.071980,4743.389758,-430.049127,-1749.063310,4769.364551,-354.613288,-1749.993486
1584925583290164,0.018339,-1.002386,3.250205,-0.765981,-0.918879,-0.006485,-0.007865,0.394407,4762.035816,-433.682665,-1509.391750,4752.774346,-431.857666,-1629.220666,4690.884586,-581.477924,-1747.070182,4743.398839,-430.051381,-1749.063529,4769.403327,-354.625786,-1749.994716
1584925583298441,0.016757,-1.002399,3.250242,-0.765963,-0.918845,-0.006312,-0.007422,0.394497,4762.046891,-433.719645,-1509.390824,4752.778345,-431.897417,-1629.219235,4690.857567,-581.512011,-1747.059648,4743.395757,-430.093884,-1749.061585,4769.412172,-354.672455,-1749.997041
1584925583308919,0.017296,-1.002398,3.250261,-0.765986,-0.918802,-0.006447,-0.007244,0.394599,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583316994,0.015335,-1.002394,3.250246,-0.765982,-0.918822,-0.006493,-0.007346,0.394551,4762.048155,-433.698338,-1509.400170,4752.762817,-431.868357,-1629.227162,4690.863569,-581.488591,-1747.071727,4743.363440,-430.057100,-1749.068081,4769.360775,-354.629057,-1750.000735
1584925583328901,0.017223,-1.002389,3.250247,-0.765997,-0.918860,-0.005907,-0.007135,0.394474,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583336861,0.015166,-1.002389,3.250293,-0.765995,-0.918820,-0.005956,-0.007383,0.394564,4762.048155,-433.698338,-1509.400170,4752.762817,-431.868357,-1629.227162,4690.863569,-581.488591,-1747.071727,4743.363440,-430.057100,-1749.068081,4769.360775,-354.629057,-1750.000735
1584925583348752,0.017008,-1.002394,3.250248,-0.765965,-0.918860,-0.006296,-0.007219,0.394468,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583356692,0.015130,-1.002394,3.250233,-0.765976,-0.918904,-0.006387,-0.007737,0.394354,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583366904,0.015243,-1.002391,3.250221,-0.765960,-0.918913,-0.006182,-0.007609,0.394339,4762.048155,-433.698338,-1509.400170,4752.762817,-431.868357,-1629.227162,4690.863569,-581.488591,-1747.071727,4743.363440,-430.057100,-1749.068081,4769.360775,-354.629057,-1750.000735
1584925583376882,0.015260,-1.002389,3.250251,-0.765976,-0.918879,-0.006298,-0.007712,0.394414,4762.038274,-433.686299,-1509.402400,4752.777478,-431.859977,-1629.231348,4690.856928,-581.467967,-1747.080266,4743.402640,-430.052346,-1749.074243,4769.422798,-354.632158,-1750.005744
1584925583387115,0.015422,-1.002395,3.250286,-0.765973,-0.918859,-0.006424,-0.007378,0.394464,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583397030,0.015316,-1.002396,3.250227,-0.765991,-0.918850,-0.006306,-0.007532,0.394485,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583407172,0.015501,-1.002395,3.250230,-0.765989,-0.918877,-0.006254,-0.007754,0.394418,4762.038395,-433.691590,-1509.420927,4752.761208,-431.837403,-1629.248179,4690.867056,-581.432809,-1747.126934,4743.369984,-430.001935,-1749.089368,4769.368838,-354.574209,-1750.005137
1584925583417094,0.015394,-1.002389,3.250230,-0.765960,-0.918876,-0.006331,-0.007609,0.394422,4762.070347,-433.702860,-1509.404826,4752.784218,-431.863458,-1629.231613,4690.872234,-581.470259,-1747.086542,4743.384048,-430.042770,-1749.072327,4769.387334,-354.616713,-1749.999715
1584925583430300,0.018568,-1.002385,3.250277,-0.765961,-0.918922,-0.006056,-0.007575,0.394320,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583438940,0.017220,-1.002391,3.250267,-0.765993,-0.918860,-0.006036,-0.007525,0.394465,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583450775,0.019096,-1.002397,3.250239,-0.765975,-0.918857,-0.006288,-0.007378,0.394471,4762.048155,-433.698338,-1509.400170,4752.762817,-431.868357,-1629.227162,4690.863569,-581.488591,-1747.071727,4743.363440,-430.057100,-1749.068081,4769.360775,-354.629057,-1750.000735
1584925583459397,0.017627,-1.002395,3.250262,-0.765969,-0.918864,-0.006371,-0.007271,0.394455,4762.046294,-433.702741,-1509.396550,4752.768233,-431.843891,-1629.223662,4690.856811,-581.428991,-1747.106427,4743.376132,-430.003748,-1749.064711,4769.383153,-354.578812,-1749.978411
1584925583466932,0.015259,-1.002382,3.250225,-0.765977,-0.918842,-0.006144,-0.007579,0.394505,4762.047126,-433.699721,-1509.400425,4752.764825,-431.868488,-1629.227634,4690.831480,-581.474562,-1747.072260,4743.368481,-430.055951,-1749.068771,4769.384311,-354.634286,-1750.001506
1584925583477779,0.016131,-1.002391,3.250233,-0.765966,-0.918902,-0.006181,-0.007784,0.394360,4762.047126,-433.699721,-1509.400425,4752.764825,-431.868488,-1629.227634,4690.831480,-581.474562,-1747.072260,4743.368481,-430.055951,-1749.068771,4769.384311,-354.634286,-1750.001506
1584925583489103,0.017395,-1.002399,3.250240,-0.765976,-0.918866,-0.006405,-0.007323,0.394450,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
1584925583497651,0.015895,-1.002393,3.250198,-0.765974,-0.918914,-0.006074,-0.007760,0.394335,4762.048155,-433.698338,-1509.400170,4752.762817,-431.868357,-1629.227162,4690.863569,-581.488591,-1747.071727,4743.363440,-430.057100,-1749.068081,4769.360775,-354.629057,-1750.000735
1584925583507692,0.015993,-1.002392,3.250228,-0.765964,-0.918866,-0.006369,-0.007616,0.394445,4762.039537,-433.664992,-1509.411745,4752.761949,-431.830918,-1629.239276,4690.862931,-581.444549,-1747.092343,4743.370323,-430.015562,-1749.080739,4769.371402,-354.588760,-1750.009440
