1581112697105396,0.000000,0.000000,0.000000,0.999770,0.002815,-0.021232,0.000563
1581112697110409,0.000013,-0.000001,0.000005,0.999770,0.003252,-0.021211,0.000136
1581112697115421,0.000021,-0.000001,0.000006,0.999770,0.003262,-0.021198,0.000144
1581112697120434,0.000021,-0.000001,0.000025,0.999770,0.003266,-0.021194,0.000147
1581112697125446,0.000025,-0.000002,0.000037,0.999770,0.003265,-0.021189,0.000151
1581112697130459,0.000027,-0.000003,0.000053,0.999770,0.003259,-0.021188,0.000150
1581112697135471,0.000023,-0.000003,0.000074,0.999770,0.003256,-0.021187,0.000163
1581112697140484,0.000021,-0.000004,0.000098,0.999770,0.003258,-0.021182,0.000153
1581112697145496,0.000018,-0.000005,0.000125,0.999770,0.003266,-0.021186,0.000143
1581112697150509,-0.000263,0.000013,0.000191,0.999765,0.003168,-0.021444,0.000141
1581112697155522,-0.000282,0.000013,0.000227,0.999765,0.003168,-0.021445,0.000154
1581112697160534,-0.000302,0.000013,0.000267,0.999765,0.003176,-0.021438,0.000168
1581112697165547,-0.000309,0.000019,0.000301,0.999765,0.003175,-0.021446,0.000169
1581112697170559,-0.000331,0.000021,0.000343,0.999765,0.003173,-0.021430,0.000183
1581112697175572,-0.000354,0.000024,0.000388,0.999765,0.003173,-0.021441,0.000175
1581112697180584,-0.000106,0.000018,0.000230,0.999659,0.003370,-0.025908,0.000181
1581112697185597,-0.000085,0.000022,0.000267,0.999659,0.003370,-0.025880,0.000170
1581112697190610,-0.000062,0.000026,0.000308,0.999660,0.003373,-0.025842,0.000183
1581112697195622,-0.000027,0.000025,0.000343,0.999660,0.003368,-0.025854,0.000190
1581112697200635,0.000003,0.000028,0.000387,0.999660,0.003368,-0.025847,0.000191
1581112697205647,0.000033,0.000030,0.000434,0.999660,0.003378,-0.025848,0.000186
1581112697210660,0.000061,0.000035,0.000488,0.999660,0.003388,-0.025839,0.000197
1581112697215672,-0.000046,-0.000011,0.000237,0.999664,0.002973,-0.025738,0.000231
1581112697220685,-0.000018,-0.000011,0.000277,0.999664,0.002974,-0.025743,0.000229
1581112697225698,0.000011,-0.000012,0.000322,0.999664,0.002972,-0.025743,0.000221
1581112697230710,0.000032,-0.000015,0.000372,0.999664,0.002978,-0.025747,0.000229
1581112697235723,0.000060,-0.000017,0.000424,0.999664,0.002974,-0.025739,0.000242
1581112697240735,0.000089,-0.000019,0.000479,0.999664,0.002973,-0.025749,0.000246
1581112697245748,-0.000020,-0.000009,0.000176,0.999695,0.003119,-0.024488,0.000237
1581112697250760,0.000003,-0.000010,0.000206,0.999695,0.003124,-0.024483,0.000237
1581112697255773,0.000027,-0.000012,0.000241,0.999695,0.003118,-0.024490,0.000231
1581112697260786,0.000051,-0.000013,0.000280,0.999695,0.003123,-0.024496,0.000237
1581112697265798,0.000077,-0.000014,0.000319,0.999695,0.003123,-0.024491,0.000235
1581112697270811,0.000105,-0.000016,0.000361,0.999695,0.003127,-0.024492,0.000232
1581112697275823,0.000137,-0.000018,0.000400,0.999695,0.003116,-0.024486,0.000227
1581112697280836,-0.000077,-0.000020,0.000209,0.999727,0.003125,-0.023169,0.000222
1581112697285848,-0.000062,-0.000022,0.000244,0.999727,0.003114,-0.023163,0.000214
1581112697290861,-0.000055,-0.000024,0.000290,0.999727,0.003117,-0.023166,0.000218
1581112697295874,-0.000044,-0.000027,0.000334,0.999727,0.003107,-0.023167,0.000221
1581112697300886,-0.000036,-0.000029,0.000382,0.999727,0.003107,-0.023170,0.000215
1581112697305899,-0.000026,-0.000032,0.000427,0.999727,0.003103,-0.023166,0.000225
1581112697310911,-0.000016,-0.000035,0.000478,0.999727,0.003111,-0.023178,0.000232
1581112697315924,-0.000123,-0.000024,0.000216,0.999738,0.003165,-0.022681,0.000239
1581112697320936,-0.000119,-0.000026,0.000250,0.999738,0.003163,-0.022680,0.000250
1581112697325949,-0.000113,-0.000028,0.000288,0.999738,0.003167,-0.022679,0.000252
1581112697330961,-0.000110,-0.000030,0.000332,0.999738,0.003167,-0.022679,0.000247
1581112697335974,-0.000108,-0.000032,0.000384,0.999738,0.003178,-0.022676,0.000252
1581112697340987,-0.000095,-0.000034,0.000429,0.999738,0.003164,-0.022684,0.000253
1581112697345999,-0.000126,-0.000056,0.000162,0.999740,0.003093,-0.022577,0.000250
1581112697351012,-0.000117,-0.000060,0.000198,0.999740,0.003094,-0.022574,0.000250
1581112697356024,-0.000110,-0.000061,0.000228,0.999740,0.003097,-0.022572,0.000250
1581112697361037,-0.000101,-0.000064,0.000265,0.999740,0.003090,-0.022573,0.000251
1581112697366050,-0.000094,-0.000067,0.000305,0.999740,0.003094,-0.022573,0.000245
