0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.723734,-3.798028,-0.652347,-0.791601,-0.008989,0.007342,-0.610928,4371.246927,274.769442,-917.079364,4364.934446,273.111357,-1037.102186,4511.863010,224.819584,-1164.322366,4358.644297,271.341184,-1157.147074,4282.334151,294.357222,-1153.521523
0.723735,-3.798028,-0.652345,-0.791632,-0.008977,0.007211,-0.610889,4371.298634,274.742681,-917.107776,4364.968502,273.090807,-1037.129754,4511.878394,224.805743,-1164.374042,4358.660700,271.326846,-1157.173808,4282.351069,294.342634,-1153.535842
0.723745,-3.798045,-0.652361,-0.791593,-0.008929,0.007328,-0.610940,4371.217461,274.795306,-917.074281,4364.916344,273.124854,-1037.097529,4511.860833,224.832782,-1164.299201,4358.637572,271.342315,-1157.142830,4282.325169,294.352348,-1153.526687
0.723743,-3.798038,-0.652356,-0.791590,-0.008948,0.007363,-0.610942,4371.269356,274.765119,-917.036442,4364.898373,273.133191,-1037.056531,4511.762944,224.862674,-1164.358642,4358.549707,271.389179,-1157.098722,4282.242307,294.407648,-1153.431055
0.723745,-3.798038,-0.652357,-0.791603,-0.008929,0.007356,-0.610926,4371.270690,274.768910,-917.095059,4364.951839,273.108178,-1037.117510,4511.876064,224.821561,-1164.344659,4358.655326,271.335359,-1157.162025,4282.344182,294.347512,-1153.532814
0.723737,-3.798023,-0.652347,-0.791640,-0.008922,0.007216,-0.610880,4371.250327,274.789130,-917.024010,4364.876275,273.153971,-1037.043893,4511.737146,224.878556,-1164.348416,4358.524539,271.406728,-1157.085874,4282.217453,294.426030,-1153.416897
0.723734,-3.798026,-0.652344,-0.791628,-0.008998,0.007263,-0.610894,4371.236094,274.795073,-917.017849,4364.871921,273.154284,-1037.038179,4511.741746,224.867866,-1164.328198,4358.530063,271.401408,-1157.080600,4282.223428,294.423388,-1153.419058
0.723750,-3.798052,-0.652370,-0.791565,-0.008825,0.007416,-0.610977,4371.271711,274.770146,-917.094657,4364.951320,273.107776,-1037.117003,4511.872256,224.813951,-1164.345214,4358.653263,271.333317,-1157.161414,4282.342984,294.348244,-1153.531619
