0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.743699,-3.821764,-0.652107,-0.865506,-0.023507,0.006781,-0.500301,4372.278722,274.378804,-917.699884,4366.319510,272.728443,-1037.740871,4513.596314,224.360593,-1164.528751,4360.382634,270.965983,-1157.803862,4284.074758,294.023751,-1154.402639
0.743700,-3.821776,-0.652111,-0.865512,-0.023516,0.006842,-0.500290,4372.304797,274.364537,-917.705384,4366.337510,272.716464,-1037.746001,4513.607215,224.355740,-1164.544846,4360.392561,270.956293,-1157.808627,4284.084208,294.011650,-1154.401764
0.743707,-3.821775,-0.652109,-0.865447,-0.023568,0.006809,-0.500400,4372.295656,274.371397,-917.703968,4366.333033,272.725682,-1037.744850,4513.605276,224.359584,-1164.538697,4360.392743,270.967867,-1157.807740,4284.085436,294.027075,-1154.403501
0.743689,-3.821763,-0.652095,-0.865485,-0.023515,0.006764,-0.500337,4372.286072,274.392653,-917.715697,4366.324864,272.735636,-1037.756493,4513.598766,224.358141,-1164.544065,4360.385990,270.966518,-1157.819288,4284.078562,294.025776,-1154.418112
0.743692,-3.821768,-0.652098,-0.865453,-0.023533,0.006849,-0.500391,4372.307438,274.360772,-917.711203,4366.341112,272.713182,-1037.751875,4513.611187,224.350845,-1164.549674,4360.397123,270.953494,-1157.814555,4284.089060,294.009896,-1154.408240
0.743695,-3.821753,-0.652095,-0.865365,-0.023514,0.006860,-0.500543,4372.297009,274.375783,-917.702329,4366.331371,272.727955,-1037.743031,4513.599585,224.356838,-1164.539644,4360.388065,270.968026,-1157.805742,4284.081260,294.028681,-1154.400032
0.743704,-3.821777,-0.652111,-0.865438,-0.023530,0.006792,-0.500417,4372.276937,274.395720,-917.693945,4366.319202,272.743562,-1037.734981,4513.596761,224.371163,-1164.520249,4360.383801,270.979303,-1157.798019,4284.076280,294.038442,-1154.398117
0.743707,-3.821779,-0.652115,-0.865413,-0.023544,0.006836,-0.500460,4372.300381,274.369025,-917.701039,4366.328882,272.725934,-1037.741516,4513.591328,224.361218,-1164.547268,4360.379715,270.970745,-1157.804005,4284.072868,294.030571,-1154.393640
