1586019253023398,0.015361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1586019253024286,0.014729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1586019253034439,0.014778,-0.951872,4.217539,-0.747715,-0.939487,0.003904,-0.030848,0.341172,4772.040277,-411.406857,-1698.742812
1586019253044367,0.014601,-0.951872,4.217505,-0.747719,-0.939482,0.004215,-0.031149,0.341153,4772.160377,-411.403381,-1698.735127
1586019253054903,0.015288,-0.951869,4.217554,-0.747728,-0.939500,0.004421,-0.031115,0.341105,4772.108703,-411.399320,-1698.710998
1586019253064911,0.015352,-0.951817,4.217533,-0.747643,-0.939588,0.005495,-0.031770,0.340784,4772.138366,-411.417557,-1698.736567
1586019253074622,0.015030,-0.951884,4.217522,-0.747712,-0.939508,0.004171,-0.031007,0.341095,4771.969667,-411.421501,-1698.751334
1586019253084869,0.015001,-0.951847,4.217564,-0.747733,-0.939492,0.004691,-0.031329,0.341104,4772.013114,-411.446485,-1698.716067
1586019253094670,0.015079,-0.951863,4.217533,-0.747728,-0.939457,0.004421,-0.031095,0.341224,4772.106139,-411.433775,-1698.740546
1586019253104409,0.014850,-0.951853,4.217531,-0.747714,-0.939516,0.004536,-0.031471,0.341026,4772.037560,-411.404791,-1698.746980
1586019253114690,0.015148,-0.951830,4.217525,-0.747682,-0.939531,0.004416,-0.031333,0.340998,4771.948907,-411.397272,-1698.751214
1586019253124616,0.014838,-0.951857,4.217583,-0.747718,-0.939500,0.004910,-0.031457,0.341067,4772.121228,-411.434475,-1698.742674
1586019253134362,0.014757,-0.951829,4.217524,-0.747693,-0.939513,0.004603,-0.031710,0.341012,4772.053542,-411.406977,-1698.739563
1586019253144237,0.014716,-0.951884,4.217547,-0.747712,-0.939361,0.004108,-0.031148,0.341488,4771.914700,-411.404266,-1698.736365
1586019253154581,0.014943,-0.951861,4.217519,-0.747717,-0.939437,0.004015,-0.031123,0.341281,4771.961388,-411.391778,-1698.743433
1586019253164887,0.015300,-0.951635,4.218276,-0.747757,-0.938627,0.006148,-0.031242,0.343461,4771.956626,-411.392065,-1698.743940
1586019253174321,0.014712,-0.951867,4.217511,-0.747702,-0.939561,0.004299,-0.030840,0.340962,4772.133791,-411.415535,-1698.730503
1586019253191133,0.014825,-0.951819,4.217557,-0.747708,-0.939454,0.004863,-0.031845,0.341158,4772.071406,-411.444459,-1698.733742
1586019253194493,0.014867,-0.951877,4.217581,-0.747718,-0.939479,0.004444,-0.030777,0.341192,4771.959257,-411.389755,-1698.737278
1586019253204519,0.014890,-0.951855,4.217519,-0.747694,-0.939531,0.004288,-0.031360,0.340999,4772.082161,-411.398999,-1698.719479
1586019253215385,0.015757,-0.951889,4.217534,-0.747730,-0.939419,0.004524,-0.030793,0.341354,4772.148459,-411.420351,-1698.703316
1586019253224383,0.014766,-0.951900,4.217560,-0.747727,-0.939427,0.004406,-0.031048,0.341311,4771.899137,-411.405059,-1698.739670
1586019253234395,0.014825,-0.951861,4.217521,-0.747710,-0.939540,0.004503,-0.031393,0.340966,4772.054764,-411.432365,-1698.711746
1586019253244364,0.014781,-0.951877,4.217517,-0.747706,-0.939473,0.004138,-0.031314,0.341165,4772.018115,-411.445322,-1698.715759
1586019253255129,0.015463,-0.951852,4.217520,-0.747695,-0.939508,0.004400,-0.031744,0.341023,4772.049491,-411.389616,-1698.744860
1586019253264954,0.015361,-0.951809,4.217576,-0.747662,-0.939463,0.005415,-0.031855,0.341125,4772.156476,-411.400070,-1698.732988
1586019253274449,0.014717,-0.951848,4.217511,-0.747709,-0.939485,0.004410,-0.031451,0.341114,4772.066097,-411.386664,-1698.740676
1586019253284312,0.014737,-0.951858,4.217519,-0.747705,-0.939457,0.004301,-0.031301,0.341207,4772.126042,-411.432652,-1698.738599
1586019253295320,0.014689,-0.951845,4.217529,-0.747693,-0.939545,0.004623,-0.031725,0.340921,4772.154126,-411.443087,-1698.730038
1586019253304301,0.014716,-0.951875,4.217518,-0.747705,-0.939510,0.003961,-0.030686,0.341122,4772.252477,-411.439847,-1698.710506
1586019253314955,0.015383,-0.951884,4.217567,-0.747747,-0.939435,0.004655,-0.030953,0.341295,4772.235921,-411.428394,-1698.732940
1586019253324329,0.014844,-0.951894,4.217522,-0.747693,-0.939421,0.004134,-0.030994,0.341337,4772.101012,-411.416646,-1698.712985
1586019253334337,0.014670,-0.951850,4.217525,-0.747696,-0.939455,0.004279,-0.031650,0.341180,4772.016163,-411.422369,-1698.736698
1586019253344296,0.014748,-0.951866,4.217505,-0.747683,-0.939511,0.004207,-0.031222,0.341066,4772.130398,-411.413609,-1698.738498
1586019253354435,0.014887,-0.951824,4.217569,-0.747697,-0.939619,0.004861,-0.031429,0.340742,4771.908947,-411.403861,-1698.738166
1586019253365406,0.015796,-0.951880,4.217508,-0.747711,-0.939496,0.004137,-0.031060,0.341125,4771.932925,-411.437426,-1698.747456
1586019253374335,0.014772,-0.951860,4.217514,-0.747705,-0.939552,0.004480,-0.031435,0.340932,4772.008770,-411.444177,-1698.720125
1586019253384542,0.014960,-0.951846,4.217532,-0.747697,-0.939412,0.004545,-0.031508,0.341309,4772.098782,-411.425932,-1698.722951
1586019253394649,0.015042,-0.951863,4.217516,-0.747693,-0.939422,0.004522,-0.031465,0.341284,4771.899728,-411.410834,-1698.746952
1586019253404650,0.015015,-0.951883,4.217560,-0.747733,-0.939537,0.004274,-0.030929,0.341020,4771.946562,-411.392633,-1698.744803
1586019253414930,0.015287,-0.951834,4.217557,-0.747681,-0.939449,0.004556,-0.031750,0.341184,4771.870054,-411.403697,-1698.742468
