1584925484172232,0.000000,0.000000,0.000000,0.999961,0.004063,0.007851,-0.000233
1584925484177244,0.000000,0.000000,0.000000,0.999961,0.004133,0.007825,-0.000175
1584925484182256,0.000003,0.000017,0.000031,0.999960,0.004266,0.007858,0.000024
1584925484187269,0.000009,0.000015,0.000050,0.999960,0.004269,0.007858,0.000019
1584925484192281,0.000011,0.000019,0.000072,0.999960,0.004274,0.007860,0.000026
1584925484197295,0.000012,0.000022,0.000100,0.999960,0.004264,0.007855,0.000021
1584925484202307,0.000008,0.000022,0.000131,0.999960,0.004270,0.007858,0.000031
1584925484207320,0.000008,0.000022,0.000164,0.999960,0.004270,0.007862,0.000034
1584925484212332,0.000006,0.000021,0.000200,0.999960,0.004269,0.007845,0.000022
1584925484217345,-0.000194,-0.000025,-0.000476,0.999958,0.003691,0.008386,0.000021
1584925484222358,-0.000206,-0.000031,-0.000497,0.999958,0.003705,0.008381,0.000039
1584925484227371,-0.000217,-0.000037,-0.000517,0.999958,0.003704,0.008388,0.000041
1584925484232383,-0.000230,-0.000039,-0.000529,0.999958,0.003699,0.008393,0.000041
1584925484237396,-0.000243,-0.000042,-0.000543,0.999958,0.003689,0.008397,0.000053
1584925484242410,-0.000255,-0.000045,-0.000556,0.999958,0.003697,0.008395,0.000060
1584925484247422,-0.000269,-0.000053,-0.000573,0.999958,0.003691,0.008403,0.000067
1584925484252434,-0.000081,0.000022,-0.000433,0.999973,0.004554,0.005789,0.000083
1584925484257448,-0.000069,0.000023,-0.000424,0.999973,0.004557,0.005791,0.000094
1584925484262461,-0.000055,0.000024,-0.000413,0.999973,0.004562,0.005795,0.000097
1584925484267474,-0.000040,0.000024,-0.000409,0.999973,0.004556,0.005791,0.000093
1584925484272485,-0.000026,0.000024,-0.000397,0.999973,0.004559,0.005797,0.000107
1584925484277498,-0.000011,0.000023,-0.000384,0.999973,0.004563,0.005807,0.000115
1584925484282512,-0.000045,0.000021,-0.000322,0.999975,0.004462,0.005511,0.000112
1584925484287525,-0.000027,0.000025,-0.000294,0.999975,0.004459,0.005509,0.000112
1584925484292537,-0.000007,0.000030,-0.000261,0.999975,0.004459,0.005505,0.000115
1584925484297549,0.000025,0.000036,-0.000223,0.999975,0.004466,0.005503,0.000099
1584925484302562,0.000050,0.000042,-0.000184,0.999975,0.004463,0.005507,0.000113
1584925484307574,0.000075,0.000050,-0.000143,0.999975,0.004471,0.005510,0.000107
1584925484312587,0.000092,0.000054,-0.000108,0.999975,0.004460,0.005506,0.000116
1584925484317600,-0.000058,0.000007,-0.000211,0.999969,0.004065,0.006772,0.000095
1584925484322613,-0.000047,0.000004,-0.000173,0.999969,0.004059,0.006766,0.000086
1584925484327625,-0.000040,0.000001,-0.000127,0.999969,0.004063,0.006759,0.000085
1584925484332639,-0.000032,-0.000002,-0.000081,0.999969,0.004062,0.006760,0.000100
1584925484337651,-0.000025,-0.000007,-0.000032,0.999969,0.004060,0.006760,0.000105
1584925484342663,-0.000011,-0.000008,0.000018,0.999969,0.004056,0.006754,0.000103
1584925484347677,0.000001,-0.000011,0.000073,0.999969,0.004055,0.006755,0.000101
1584925484352690,-0.000081,-0.000005,-0.000187,0.999966,0.003939,0.007287,0.000095
1584925484357703,-0.000080,-0.000007,-0.000149,0.999966,0.003940,0.007289,0.000092
1584925484362714,-0.000076,-0.000008,-0.000109,0.999966,0.003942,0.007282,0.000098
1584925484367727,-0.000070,-0.000009,-0.000067,0.999966,0.003944,0.007283,0.000112
1584925484372740,-0.000064,-0.000010,-0.000023,0.999966,0.003943,0.007282,0.000116
1584925484377761,-0.000060,-0.000016,0.000025,0.999966,0.003949,0.007284,0.000120
1584925484382774,-0.000108,0.000003,-0.000219,0.999964,0.004053,0.007424,0.000129
1584925484387786,-0.000109,-0.000001,-0.000191,0.999964,0.004056,0.007417,0.000136
1584925484392799,-0.000102,-0.000002,-0.000155,0.999964,0.004056,0.007412,0.000128
1584925484397813,-0.000100,-0.000005,-0.000118,0.999964,0.004059,0.007408,0.000126
1584925484402825,-0.000097,-0.000009,-0.000079,0.999964,0.004063,0.007416,0.000127
1584925484407838,-0.000092,-0.000009,-0.000040,0.999964,0.004056,0.007408,0.000120
1584925484412850,-0.000086,-0.000010,0.000004,0.999964,0.004059,0.007409,0.000109
1584925484417862,-0.000121,0.000004,-0.000204,0.999964,0.004031,0.007482,0.000121
1584925484422876,-0.000107,0.000001,-0.000172,0.999964,0.004028,0.007470,0.000114
1584925484427889,-0.000101,0.000001,-0.000135,0.999964,0.004024,0.007480,0.000117
1584925484432901,-0.000094,0.000000,-0.000095,0.999964,0.004024,0.007465,0.000106
1584925484437914,-0.000096,-0.000002,-0.000053,0.999964,0.004023,0.007469,0.000108
1584925484442926,-0.000094,-0.000005,-0.000008,0.999964,0.004020,0.007464,0.000103
1584925484447939,-0.000092,-0.000008,0.000039,0.999964,0.004025,0.007466,0.000103
1584925484452953,-0.000110,-0.000001,-0.000204,0.999964,0.004067,0.007477,0.000102
1584925484457964,-0.000111,-0.000004,-0.000167,0.999964,0.004074,0.007470,0.000108
1584925484462977,-0.000113,-0.000007,-0.000128,0.999964,0.004071,0.007465,0.000109
1584925484467990,-0.000111,-0.000007,-0.000084,0.999964,0.004075,0.007463,0.000106
1584925484473003,-0.000111,-0.000007,-0.000038,0.999964,0.004075,0.007463,0.000115
1584925484478015,-0.000112,-0.000007,0.000010,0.999964,0.004077,0.007473,0.000122
1584925484483029,-0.000107,0.000018,-0.000223,0.999963,0.004070,0.007549,0.000112
1584925484488042,-0.000114,0.000014,-0.000186,0.999963,0.004074,0.007558,0.000118
1584925484493054,-0.000116,0.000015,-0.000148,0.999963,0.004077,0.007549,0.000112
1584925484498067,-0.000118,0.000016,-0.000106,0.999963,0.004069,0.007543,0.000117
1584925484503079,-0.000114,0.000013,-0.000059,0.999963,0.004077,0.007546,0.000108
1584925484508093,-0.000111,0.000010,-0.000008,0.999963,0.004080,0.007536,0.000109
1584925484513105,-0.000108,0.000006,0.000047,0.999963,0.004073,0.007541,0.000106
1584925484518118,-0.000118,-0.000012,-0.000247,0.999964,0.004051,0.007508,0.000103
1584925484523130,-0.000118,-0.000020,-0.000221,0.999964,0.004040,0.007499,0.000103
1584925484528143,-0.000117,-0.000030,-0.000191,0.999964,0.004048,0.007507,0.000105
1584925484533155,-0.000106,-0.000016,-0.000171,0.999964,0.004045,0.007502,0.000096
1584925484538168,-0.000102,-0.000018,-0.000140,0.999964,0.004043,0.007505,0.000101
1584925484543182,-0.000093,-0.000020,-0.000107,0.999964,0.004041,0.007508,0.000106
1584925484548194,-0.000079,-0.000025,-0.000072,0.999964,0.004037,0.007505,0.000088
1584925484553206,-0.000107,0.000017,-0.000229,0.999963,0.004083,0.007527,0.000075
1584925484558219,-0.000109,0.000015,-0.000198,0.999963,0.004076,0.007531,0.000070
1584925484563232,-0.000116,0.000013,-0.000161,0.999963,0.004075,0.007536,0.000079
1584925484568245,-0.000119,0.000010,-0.000123,0.999963,0.004077,0.007533,0.000069
1584925484573258,-0.000121,0.000006,-0.000086,0.999963,0.004087,0.007542,0.000070
1584925484578271,-0.000115,0.000006,-0.000052,0.999963,0.004076,0.007540,0.000060
1584925484583284,-0.000157,0.000015,-0.000253,0.999963,0.004072,0.007560,0.000057
1584925484588297,-0.000166,0.000016,-0.000223,0.999963,0.004072,0.007554,0.000045
1584925484593308,-0.000175,0.000018,-0.000190,0.999963,0.004069,0.007556,0.000050
1584925484598321,-0.000175,0.000021,-0.000151,0.999963,0.004072,0.007555,0.000044
1584925484603335,-0.000179,0.000025,-0.000112,0.999963,0.004071,0.007549,0.000041
1584925484608347,-0.000180,0.000029,-0.000069,0.999963,0.004072,0.007546,0.000044
1584925484613360,-0.000185,0.000029,-0.000023,0.999963,0.004076,0.007550,0.000043
1584925484618372,-0.000137,0.000023,-0.000244,0.999963,0.004074,0.007572,0.000048
1584925484623385,-0.000145,0.000021,-0.000213,0.999963,0.004073,0.007569,0.000039
1584925484628399,-0.000147,0.000018,-0.000176,0.999963,0.004079,0.007569,0.000030
1584925484633411,-0.000153,0.000015,-0.000141,0.999963,0.004072,0.007559,0.000027
1584925484638423,-0.000158,0.000011,-0.000103,0.999963,0.004078,0.007561,0.000030
1584925484643436,-0.000161,0.000012,-0.000065,0.999963,0.004073,0.007559,0.000024
1584925484648448,-0.000110,0.000037,-0.000251,0.999963,0.004075,0.007555,0.000009
1584925484653461,-0.000111,0.000040,-0.000218,0.999963,0.004085,0.007547,0.000017
1584925484658474,-0.000111,0.000042,-0.000194,0.999963,0.004082,0.007551,0.000021
1584925484663487,-0.000111,0.000045,-0.000163,0.999963,0.004081,0.007554,0.000023
1584925484668500,-0.000110,0.000049,-0.000131,0.999963,0.004082,0.007555,0.000027
1584925484673513,-0.000111,0.000047,-0.000099,0.999963,0.004072,0.007559,0.000027
1584925484678526,-0.000111,0.000047,-0.000065,0.999963,0.004079,0.007551,0.000030
1584925484683538,-0.000134,0.000018,-0.000259,0.999963,0.004058,0.007562,0.000019
1584925484688550,-0.000140,0.000017,-0.000224,0.999963,0.004056,0.007548,0.000023
1584925484693564,-0.000143,0.000013,-0.000189,0.999963,0.004059,0.007557,0.000008
1584925484698577,-0.000147,0.000009,-0.000152,0.999963,0.004057,0.007560,0.000009
1584925484703589,-0.000150,0.000004,-0.000115,0.999963,0.004046,0.007553,0.000005
1584925484708602,-0.000157,0.000007,-0.000068,0.999963,0.004054,0.007555,0.000010
1584925484713614,-0.000168,0.000008,-0.000021,0.999963,0.004051,0.007561,0.000016
1584925484718628,-0.000132,0.000043,-0.000264,0.999963,0.004067,0.007550,0.000005
1584925484723641,-0.000149,0.000041,-0.000238,0.999963,0.004064,0.007554,0.000010
1584925484728653,-0.000161,0.000043,-0.000210,0.999963,0.004064,0.007544,0.000015
1584925484733665,-0.000177,0.000045,-0.000180,0.999963,0.004062,0.007545,0.000012
1584925484738678,-0.000191,0.000044,-0.000147,0.999963,0.004061,0.007536,0.000013
1584925484743690,-0.000208,0.000043,-0.000112,0.999963,0.004058,0.007536,0.000006
1584925484748703,-0.000119,0.000016,-0.000258,0.999964,0.004037,0.007522,0.000012
1584925484753717,-0.000118,0.000018,-0.000223,0.999964,0.004045,0.007527,0.000014
1584925484758730,-0.000121,0.000015,-0.000189,0.999964,0.004045,0.007526,0.000021
1584925484763742,-0.000124,0.000012,-0.000153,0.999964,0.004048,0.007522,0.000020
1584925484768755,-0.000130,0.000011,-0.000116,0.999964,0.004047,0.007525,0.000028
1584925484773767,-0.000135,0.000010,-0.000075,0.999964,0.004045,0.007526,0.000031
1584925484778781,-0.000139,0.000011,-0.000032,0.999964,0.004041,0.007522,0.000029
1584925484783793,-0.000126,0.000036,-0.000259,0.999964,0.004052,0.007508,0.000023
1584925484788806,-0.000135,0.000036,-0.000231,0.999964,0.004050,0.007510,0.000034
1584925484793818,-0.000145,0.000037,-0.000196,0.999964,0.004043,0.007493,0.000025
1584925484798831,-0.000154,0.000034,-0.000152,0.999964,0.004051,0.007508,0.000030
1584925484803843,-0.000162,0.000031,-0.000108,0.999964,0.004039,0.007496,0.000038
1584925484808856,-0.000171,0.000027,-0.000063,0.999964,0.004055,0.007500,0.000038
1584925484813870,-0.000176,0.000026,-0.000023,0.999964,0.004046,0.007488,0.000036
1584925484818882,-0.000108,0.000038,0.000044,0.999964,0.004101,0.007476,0.000030
1584925484823894,-0.000103,0.000035,0.000099,0.999964,0.004101,0.007460,0.000031
1584925484828907,-0.000098,0.000032,0.000156,0.999964,0.004103,0.007468,0.000032
1584925484833920,-0.000104,0.000036,0.000211,0.999964,0.004104,0.007459,0.000039
1584925484838933,-0.000101,0.000037,0.000272,0.999964,0.004105,0.007464,0.000025
1584925484843946,-0.000097,0.000038,0.000336,0.999964,0.004102,0.007465,0.000029
1584925484848959,-0.000087,0.000003,0.000433,0.999964,0.004059,0.007473,0.000034
1584925484853972,-0.000084,-0.000001,0.000503,0.999964,0.004065,0.007485,0.000033
1584925484858984,-0.000082,-0.000006,0.000576,0.999964,0.004066,0.007498,0.000038
1584925484863996,-0.000086,-0.000015,0.000652,0.999964,0.004074,0.007488,0.000048
1584925484869010,-0.000085,-0.000023,0.000729,0.999964,0.004074,0.007493,0.000040
1584925484874023,-0.000082,-0.000033,0.000806,0.999964,0.004081,0.007482,0.000051
1584925484879026,-0.000074,-0.000036,0.000884,0.999964,0.004075,0.007485,0.000047
1584925484884039,0.000047,-0.000143,0.001276,0.999964,0.004024,0.007429,0.000049
1584925484889052,0.000048,-0.000151,0.001381,0.999964,0.004023,0.007429,0.000061
1584925484894065,0.000055,-0.000158,0.001482,0.999964,0.004013,0.007433,0.000072
1584925484899077,0.000059,-0.000164,0.001589,0.999964,0.004012,0.007430,0.000083
1584925484904090,0.000064,-0.000170,0.001698,0.999964,0.004013,0.007436,0.000088
1584925484909103,0.000068,-0.000180,0.001808,0.999964,0.004010,0.007438,0.000091
1584925484914116,0.000072,-0.000188,0.001920,0.999964,0.004013,0.007432,0.000096
1584925484919128,0.000424,-0.000283,0.002717,0.999965,0.004007,0.007408,0.000090
1584925484924141,0.000443,-0.000296,0.002857,0.999964,0.004017,0.007413,0.000103
1584925484929154,0.000468,-0.000310,0.002992,0.999965,0.004007,0.007416,0.000107
1584925484934167,0.000492,-0.000325,0.003131,0.999964,0.004013,0.007419,0.000116
1584925484939179,0.000516,-0.000340,0.003274,0.999964,0.004012,0.007413,0.000109
1584925484944192,0.000541,-0.000349,0.003422,0.999964,0.004018,0.007420,0.000111
1584925484949205,0.000054,-0.000100,0.000629,0.999962,0.004103,0.007649,0.000099
1584925484954217,0.000062,-0.000102,0.000680,0.999962,0.004106,0.007656,0.000108
1584925484959230,0.000065,-0.000106,0.000725,0.999962,0.004097,0.007654,0.000116
1584925484964243,0.000071,-0.000108,0.000780,0.999962,0.004108,0.007659,0.000113
1584925484969256,0.000078,-0.000110,0.000840,0.999962,0.004099,0.007656,0.000115
1584925484974268,0.000084,-0.000114,0.000911,0.999962,0.004111,0.007661,0.000120
1584925484979281,0.000089,-0.000118,0.000981,0.999962,0.004096,0.007661,0.000132
1584925484984294,-0.000010,-0.000077,0.000069,0.999962,0.004119,0.007697,0.000121
1584925484989307,-0.000021,-0.000080,0.000089,0.999962,0.004112,0.007702,0.000132
1584925484994319,-0.000025,-0.000085,0.000115,0.999962,0.004123,0.007701,0.000123
1584925484999332,-0.000029,-0.000090,0.000144,0.999962,0.004113,0.007699,0.000134
1584925485004345,-0.000023,-0.000090,0.000180,0.999962,0.004114,0.007699,0.000128
1584925485009358,-0.000020,-0.000090,0.000216,0.999962,0.004118,0.007700,0.000130
