1581111098326586,1,0.218750,0.000000,
1581111098360991,4,0.218750,0.225000,-0.652385,-0.678744,0.225000,0.206250,-0.678744,-0.678744,
1581111098429799,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.672154,0.206250,-0.937500,-0.672154,-0.263590,-0.937500,-0.387500,-0.263590,0.474462,-0.387500,0.112500,0.474462,-0.474462,0.112500,-0.887500,-0.474462,0.632615,-0.887500,-0.337500,0.632615,-0.685333,-0.337500,0.112500,-0.685333,0.105436,0.112500,-0.087500,0.105436,0.632615,-0.087500,-0.287500,0.632615,0.000000,-0.287500,0.412500,0.000000,-0.210872,0.412500,0.112500,-0.210872,-0.421744,0.112500,-0.787500,-0.421744,0.158154,-0.787500,0.762500,0.158154,0.579897,0.762500,-0.587500,0.579897,0.158154,-0.587500,-0.687500,0.158154,0.369026,-0.687500,0.662500,0.369026,0.685333,0.662500,0.862500,0.685333,-0.316308,0.862500,0.931250,-0.316308,-0.164744,0.931250,0.862500,-0.164744,0.316308,0.862500,-0.887500,0.316308,0.316308,-0.887500,-0.137500,0.316308,0.263590,-0.137500,0.212500,0.263590,-0.316308,0.212500,0.062500,-0.316308,0.579897,0.062500,-0.487500,0.579897,-0.474462,-0.487500,-0.237500,-0.474462,0.052718,-0.237500,0.812500,0.052718,0.000000,0.812500,0.712500,0.000000,0.210872,0.712500,-0.887500,0.210872,0.369026,-0.887500,-0.237500,0.369026,0.000000,-0.237500,-0.037500,0.000000,-0.263590,-0.037500,0.212500,-0.263590,0.632615,0.212500,0.212500,0.632615,0.210872,0.212500,-0.250000,0.210872,0.718282,-0.250000,0.062500,0.718282,-0.158154,0.062500,0.662500,-0.158154,-0.263590,0.662500,-0.237500,-0.263590,0.421744,-0.237500,-0.887500,0.421744,-0.158154,-0.887500,0.862500,-0.158154,0.369026,0.862500,0.512500,0.369026,0.685333,0.512500,0.812500,0.685333,0.579897,0.812500,0.062500,0.579897,0.158154,0.062500,0.312500,0.158154,-0.527179,0.312500,-0.087500,-0.527179,0.316308,-0.087500,-0.337500,0.316308,0.369026,-0.337500,-0.437500,0.369026,-0.158154,-0.437500,-0.137500,-0.158154,-0.421744,-0.137500,0.262500,-0.421744,0.685333,0.262500,0.412500,0.685333,0.105436,
1581111098464201,3,0.218750,0.225000,-0.652385,-0.678744,0.225000,0.206250,
1581111098498596,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.672154,0.206250,-0.837500,-0.672154,0.632615,-0.837500,-0.637500,0.632615,-0.474462,-0.637500,0.562500,-0.474462,-0.316308,0.562500,-0.237500,-0.316308,-0.685333,-0.237500,0.762500,-0.685333,-0.158154,0.762500,0.662500,-0.158154,0.579897,0.662500,0.712500,0.579897,0.369026,0.712500,0.012500,0.369026,-0.158154,0.012500,-0.037500,-0.158154,-0.052718,-0.037500,0.262500,-0.052718,0.369026,0.262500,0.312500,0.369026,0.105436,0.312500,0.612500,0.105436,-0.316308,0.612500,-0.737500,-0.316308,-0.105436,-0.737500,0.562500,-0.105436,0.474462,0.562500,0.262500,0.474462,-0.632615,0.262500,-0.587500,-0.632615,-0.158154,-0.587500,-0.687500,-0.158154,0.474462,-0.687500,-0.737500,0.474462,0.158154,-0.737500,-0.437500,0.158154,0.474462,-0.437500,-0.037500,0.474462,-0.421744,-0.037500,0.162500,-0.421744,0.685333,0.162500,-0.687500,0.685333,0.421744,-0.687500,-0.487500,0.421744,0.369026,-0.487500,-0.887500,0.369026,0.685333,-0.887500,0.931250,0.685333,0.678744,0.931250,0.512500,0.678744,-0.316308,0.512500,-0.687500,-0.316308,0.316308,-0.687500,-0.687500,0.316308,-0.316308,-0.687500,0.312500,-0.316308,-0.263590,0.312500,0.662500,-0.263590,0.000000,0.662500,0.712500,0.000000,0.474462,0.712500,-0.487500,0.474462,-0.052718,-0.487500,0.862500,-0.052718,-0.474462,0.862500,0.931250,-0.474462,-0.164744,0.931250,0.112500,-0.164744,-0.052718,0.112500,0.462500,-0.052718,0.263590,0.462500,0.112500,0.263590,0.000000,0.112500,0.212500,0.000000,-0.579897,0.212500,0.562500,-0.579897,0.579897,0.562500,-0.687500,0.579897,-0.158154,-0.687500,-0.087500,-0.158154,-0.474462,-0.087500,-0.787500,-0.474462,-0.527179,-0.787500,0.412500,-0.527179,0.158154,0.412500,-0.037500,0.158154,0.474462,-0.037500,0.312500,0.474462,-0.052718,0.312500,0.812500,-0.052718,-0.579897,0.812500,0.412500,-0.579897,0.474462,
1581111098567391,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.645795,0.206250,-0.937500,-0.645795,-0.263590,-0.937500,0.250000,-0.263590,-0.237231,0.250000,-0.925000,-0.237231,0.131795,-0.925000,-0.906250,0.131795,0.026359,-0.906250,0.268750,0.026359,-0.408564,0.268750,0.137500,-0.408564,-0.006590,0.137500,0.331250,-0.006590,-0.184513,0.331250,0.312500,-0.184513,0.151564,0.312500,0.162500,0.151564,-0.197692,0.162500,0.212500,-0.197692,-0.197692,0.212500,0.206250,-0.197692,-0.224051,0.206250,0.462500,-0.224051,0.158154,0.462500,0.256250,0.158154,-0.421744,0.256250,0.125000,-0.421744,0.039538,0.125000,0.456250,0.039538,0.171333,0.456250,0.131250,0.171333,0.158154,0.131250,0.268750,0.158154,-0.606256,0.268750,0.062500,-0.606256,0.144974,0.062500,-0.506250,0.144974,0.573308,-0.506250,0.431250,0.573308,0.158154,0.431250,-0.812500,0.158154,0.540359,-0.812500,0.200000,0.540359,0.151564,0.200000,0.262500,0.151564,-0.421744,0.262500,0.218750,-0.421744,-0.619436,0.218750,0.187500,-0.619436,0.197692,0.187500,0.343750,0.197692,-0.204282,0.343750,0.306250,-0.204282,-0.217462,0.306250,0.050000,-0.217462,0.151564,0.050000,0.156250,0.151564,-0.204282,0.156250,-0.937500,-0.204282,0.098846,-0.937500,0.062500,0.098846,-0.474462,0.062500,0.312500,-0.474462,0.210872,0.312500,0.931250,0.210872,0.626026,0.931250,-0.387500,0.626026,-0.369026,-0.387500,0.012500,-0.369026,-0.316308,0.012500,0.212500,-0.316308,0.579897,0.212500,-0.337500,0.579897,0.052718,-0.337500,-0.637500,0.052718,-0.685333,-0.637500,-0.137500,-0.685333,0.632615,-0.137500,-0.037500,0.632615,-0.474462,-0.037500,0.512500,-0.474462,0.210872,0.512500,-0.837500,0.210872,0.000000,-0.837500,-0.337500,0.000000,0.210872,-0.337500,0.862500,0.210872,-0.316308,0.862500,-0.287500,-0.316308,0.632615,-0.287500,0.662500,0.632615,-0.105436,0.662500,-0.850000,-0.105436,0.718282,
1581111098601791,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.658974,0.206250,-0.937500,-0.658974,-0.263590,-0.937500,0.131250,-0.263590,0.006590,0.131250,0.200000,0.006590,0.144974,0.200000,0.206250,0.144974,-0.224051,0.206250,0.812500,-0.224051,0.052718,0.812500,0.062500,0.052718,0.263590,0.062500,0.712500,0.263590,-0.579897,0.712500,0.712500,-0.579897,0.369026,0.712500,-0.737500,0.369026,0.105436,-0.737500,-0.250000,0.105436,0.718282,-0.250000,-0.087500,0.718282,-0.369026,-0.087500,-0.800000,-0.369026,0.718282,-0.800000,-0.687500,0.718282,0.210872,-0.687500,-0.137500,0.210872,-0.369026,-0.137500,0.312500,-0.369026,-0.527179,0.312500,0.862500,-0.527179,-0.579897,0.862500,-0.637500,-0.579897,-0.369026,-0.637500,0.312500,-0.369026,-0.632615,0.312500,-0.687500,-0.632615,-0.105436,-0.687500,0.562500,-0.105436,0.052718,0.562500,-0.387500,0.052718,0.579897,-0.387500,-0.237500,0.579897,0.579897,-0.237500,-0.187500,0.579897,-0.579897,-0.187500,0.662500,-0.579897,-0.369026,0.662500,0.162500,-0.369026,0.579897,0.162500,0.712500,0.579897,-0.316308,0.712500,-0.887500,-0.316308,-0.263590,-0.887500,0.262500,-0.263590,0.263590,0.262500,-0.087500,0.263590,0.632615,-0.087500,0.212500,0.632615,-0.052718,0.212500,-0.587500,-0.052718,0.158154,-0.587500,-0.037500,0.158154,0.579897,-0.037500,-0.337500,0.579897,0.052718,-0.337500,0.662500,0.052718,-0.105436,0.662500,0.762500,-0.105436,0.579897,0.762500,-0.687500,0.579897,-0.316308,-0.687500,0.812500,-0.316308,0.210872,0.812500,0.462500,0.210872,0.685333,0.462500,-0.337500,0.685333,-0.052718,-0.337500,-0.187500,-0.052718,-0.052718,-0.187500,-0.437500,-0.052718,-0.105436,-0.437500,0.312500,-0.105436,-0.210872,0.312500,-0.137500,-0.210872,0.000000,-0.137500,-0.387500,0.000000,0.105436,-0.387500,0.012500,0.105436,-0.210872,0.012500,0.662500,-0.210872,-0.052718,0.662500,0.412500,-0.052718,0.527179,
1581111098636191,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.645795,0.206250,-0.937500,-0.645795,-0.263590,-0.937500,0.456250,-0.263590,0.085667,0.456250,-0.837500,0.085667,-0.579897,-0.837500,-0.587500,-0.579897,0.685333,-0.587500,-0.587500,0.685333,-0.052718,-0.587500,-0.537500,-0.052718,0.000000,-0.537500,0.862500,0.000000,0.369026,0.862500,-0.237500,0.369026,0.105436,-0.237500,-0.187500,0.105436,0.105436,-0.187500,0.112500,0.105436,-0.474462,0.112500,-0.787500,-0.474462,0.263590,-0.787500,0.762500,0.263590,-0.105436,0.762500,-0.737500,-0.105436,0.052718,-0.737500,0.062500,0.052718,-0.632615,0.062500,-0.887500,-0.632615,-0.369026,-0.887500,0.112500,-0.369026,0.685333,0.112500,-0.737500,0.685333,0.316308,-0.737500,-0.237500,0.316308,-0.579897,-0.237500,-0.187500,-0.579897,0.263590,-0.187500,0.431250,0.263590,0.151564,0.431250,0.312500,0.151564,0.421744,0.312500,-0.387500,0.421744,0.263590,-0.387500,0.712500,0.263590,0.263590,0.712500,0.043750,0.263590,0.098846,0.043750,-0.937500,0.098846,0.046128,-0.937500,-0.187500,0.046128,0.052718,-0.187500,0.812500,0.052718,0.158154,0.812500,0.012500,0.158154,0.263590,0.012500,0.562500,0.263590,-0.052718,0.562500,0.862500,-0.052718,-0.158154,0.862500,-0.087500,-0.158154,0.685333,-0.087500,0.500000,0.685333,0.144974,0.500000,-0.437500,0.144974,0.474462,-0.437500,-0.087500,0.474462,-0.579897,-0.087500,-0.437500,-0.579897,-0.316308,-0.437500,-0.837500,-0.316308,0.316308,-0.837500,-0.487500,0.316308,-0.579897,-0.487500,-0.387500,-0.579897,-0.579897,-0.387500,-0.287500,-0.579897,-0.052718,-0.287500,0.512500,-0.052718,0.210872,0.512500,0.662500,0.210872,0.316308,0.662500,-0.587500,0.316308,-0.579897,-0.587500,-0.187500,-0.579897,-0.052718,-0.187500,-0.237500,-0.052718,-0.210872,-0.237500,-0.787500,-0.210872,-0.263590,-0.787500,0.662500,-0.263590,0.052718,0.662500,-0.187500,0.052718,-0.158154,
1581111098670598,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.658974,0.206250,-0.937500,-0.658974,-0.263590,-0.937500,0.331250,-0.263590,-0.184513,0.331250,0.256250,-0.184513,-0.421744,0.256250,0.343750,-0.421744,-0.204282,0.343750,0.193750,-0.204282,-0.224051,0.193750,0.262500,-0.224051,-0.421744,0.262500,0.062500,-0.421744,0.144974,0.062500,0.043750,0.144974,0.151564,0.043750,0.231250,0.151564,-0.237231,0.231250,0.187500,-0.237231,0.197692,0.187500,0.200000,0.197692,0.151564,0.200000,-0.906250,0.151564,0.026359,-0.906250,0.437500,0.026359,0.158154,0.437500,0.131250,0.158154,0.006590,0.131250,-0.587500,0.006590,-0.527179,-0.587500,-0.137500,-0.527179,0.000000,-0.137500,0.212500,0.000000,0.369026,0.212500,0.462500,0.369026,0.527179,0.462500,-0.137500,0.527179,-0.474462,-0.137500,-0.237500,-0.474462,0.685333,-0.237500,0.150000,0.685333,0.718282,0.150000,-0.187500,0.718282,-0.421744,-0.187500,-0.087500,-0.421744,-0.685333,-0.087500,-0.287500,-0.685333,-0.474462,-0.287500,0.362500,-0.474462,0.316308,0.362500,-0.637500,0.316308,-0.685333,-0.637500,0.612500,-0.685333,0.527179,0.612500,-0.637500,0.527179,0.527179,-0.637500,0.012500,0.527179,0.369026,0.012500,0.512500,0.369026,-0.579897,0.512500,0.012500,-0.579897,-0.369026,0.012500,-0.337500,-0.369026,0.421744,-0.337500,0.012500,0.421744,0.000000,0.012500,0.312500,0.000000,0.527179,0.312500,-0.387500,0.527179,-0.632615,-0.387500,0.062500,-0.632615,0.632615,0.062500,0.762500,0.632615,0.000000,0.762500,-0.687500,0.000000,0.685333,-0.687500,-0.037500,0.685333,-0.527179,-0.037500,-0.550000,-0.527179,0.718282,-0.550000,0.931250,0.718282,0.362436,0.931250,-0.337500,0.362436,-0.105436,-0.337500,0.112500,-0.105436,0.210872,0.112500,-0.687500,0.210872,0.210872,-0.687500,0.712500,0.210872,0.527179,0.712500,0.562500,0.527179,-0.052718,0.562500,0.412500,-0.052718,-0.527179,
1581111098704991,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.645795,0.206250,-0.937500,-0.645795,-0.263590,-0.937500,0.218750,-0.263590,-0.619436,0.218750,-0.906250,-0.619436,0.026359,-0.906250,-0.650000,0.026359,0.652385,-0.650000,0.306250,0.652385,-0.210872,0.306250,0.275000,-0.210872,0.092256,0.275000,-0.931250,0.092256,0.092256,-0.931250,0.331250,0.092256,-0.184513,0.331250,0.168750,-0.184513,-0.217462,0.168750,0.050000,-0.217462,0.151564,0.050000,0.456250,0.151564,0.164744,0.456250,0.312500,0.164744,0.151564,0.312500,0.256250,0.151564,-0.421744,0.256250,0.462500,-0.421744,0.164744,0.462500,0.131250,0.164744,0.039538,0.131250,0.262500,0.039538,-0.421744,0.262500,0.131250,-0.421744,0.158154,0.131250,-0.925000,0.158154,0.131795,-0.925000,-0.031250,0.131795,0.645795,-0.031250,0.200000,0.645795,0.158154,0.200000,0.218750,0.158154,-0.197692,0.218750,0.068750,-0.197692,0.144974,0.068750,0.268750,0.144974,-0.632615,0.268750,0.443750,-0.632615,0.171333,0.443750,0.462500,0.171333,0.171333,0.462500,0.231250,0.171333,-0.237231,0.231250,0.281250,-0.237231,-0.619436,0.281250,0.268750,-0.619436,-0.408564,0.268750,0.343750,-0.408564,-0.204282,0.343750,0.312500,-0.204282,0.092256,0.312500,0.187500,0.092256,0.197692,0.187500,0.137500,0.197692,-0.006590,0.137500,0.262500,-0.006590,-0.349256,0.262500,0.162500,-0.349256,-0.197692,0.162500,-0.506250,-0.197692,0.573308,-0.506250,0.112500,0.573308,0.263590,0.112500,-0.487500,0.263590,0.263590,-0.487500,-0.237500,0.263590,-0.632615,-0.237500,-0.337500,-0.632615,0.579897,-0.337500,-0.787500,0.579897,0.421744,-0.787500,0.700000,0.421744,0.718282,0.700000,-0.287500,0.718282,0.369026,-0.287500,0.212500,0.369026,0.527179,0.212500,0.162500,0.527179,-0.105436,0.162500,-0.337500,-0.105436,0.316308,-0.337500,0.931250,0.316308,-0.428333,0.931250,0.612500,-0.428333,-0.263590,
1581111098739391,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.645795,0.206250,0.206250,-0.645795,-0.678744,0.206250,-0.937500,-0.678744,-0.263590,-0.937500,0.200000,-0.263590,0.144974,0.200000,0.337500,0.144974,-0.204282,0.337500,0.256250,-0.204282,-0.421744,0.256250,0.156250,-0.421744,-0.204282,0.156250,0.262500,-0.204282,-0.421744,0.262500,0.062500,-0.421744,0.144974,0.062500,-0.906250,0.144974,0.026359,-0.906250,0.437500,0.026359,0.158154,0.437500,0.037500,0.158154,0.151564,0.037500,0.331250,0.151564,-0.184513,0.331250,0.137500,-0.184513,0.158154,0.137500,0.231250,0.158154,-0.237231,0.231250,0.131250,-0.237231,0.006590,0.131250,0.193750,0.006590,-0.224051,0.193750,0.225000,-0.224051,-0.197692,0.225000,0.125000,-0.197692,0.013179,0.125000,0.187500,0.013179,0.197692,0.187500,0.012500,0.197692,-0.421744,0.012500,0.400000,-0.421744,0.718282,0.400000,0.012500,0.718282,0.000000,0.012500,-0.137500,0.000000,0.000000,-0.137500,0.062500,0.000000,0.316308,0.062500,0.662500,0.316308,-0.421744,0.662500,0.000000,-0.421744,0.718282,0.000000,0.512500,0.718282,0.000000,0.512500,-0.887500,0.000000,0.579897,-0.887500,0.162500,0.579897,0.052718,0.162500,0.562500,0.052718,-0.527179,0.562500,0.412500,-0.527179,-0.105436,0.412500,-0.437500,-0.105436,-0.210872,-0.437500,0.256250,-0.210872,-0.006590,0.256250,0.312500,-0.006590,-0.579897,0.312500,0.462500,-0.579897,-0.369026,0.462500,0.512500,-0.369026,0.210872,0.512500,-0.887500,0.210872,0.632615,-0.887500,-0.887500,0.632615,-0.105436,-0.887500,-0.337500,-0.105436,-0.210872,-0.337500,-0.350000,-0.210872,0.718282,-0.350000,-0.287500,0.718282,0.105436,-0.287500,0.812500,0.105436,0.000000,0.812500,0.162500,0.000000,0.369026,0.162500,-0.587500,0.369026,-0.052718,-0.587500,-0.637500,-0.052718,0.263590,-0.637500,0.012500,0.263590,0.052718,0.012500,0.812500,0.052718,-0.158154,0.812500,0.862500,-0.158154,0.685333,
1581111098773792,100,0.212500,0.225000,-0.678744,-0.652385,0.225000,0.206250,-0.652385,-0.678744,0.206250,0.206250,-0.678744,-0.645795,0.206250,-0.937500,-0.645795,-0.263590,-0.937500,0.337500,-0.263590,-0.197692,0.337500,0.131250,-0.197692,0.006590,0.131250,0.256250,0.006590,-0.421744,0.256250,0.337500,-0.421744,-0.204282,0.337500,0.206250,-0.204282,-0.224051,0.206250,0.200000,-0.224051,0.144974,0.200000,0.662500,0.144974,0.210872,0.662500,0.812500,0.210872,-0.263590,0.812500,-0.137500,-0.263590,-0.316308,-0.137500,-0.337500,-0.316308,0.263590,-0.337500,-0.137500,0.263590,0.685333,-0.137500,-0.937500,0.685333,0.210872,-0.937500,0.662500,0.210872,-0.527179,0.662500,-0.837500,-0.527179,-0.632615,-0.837500,0.062500,-0.632615,-0.158154,0.062500,-0.637500,-0.158154,-0.579897,-0.637500,0.612500,-0.579897,0.210872,0.612500,-0.137500,0.210872,-0.527179,-0.137500,-0.137500,-0.527179,-0.579897,-0.137500,-0.087500,-0.579897,0.579897,-0.087500,-0.037500,0.579897,0.369026,-0.037500,0.012500,0.369026,-0.316308,0.012500,-0.237500,-0.316308,-0.421744,-0.237500,-0.037500,-0.421744,-0.158154,-0.037500,-0.737500,-0.158154,-0.105436,-0.737500,-0.637500,-0.105436,-0.158154,-0.637500,0.562500,-0.158154,0.369026,0.562500,-0.137500,0.369026,-0.158154,-0.137500,-0.837500,-0.158154,-0.052718,-0.837500,-0.187500,-0.052718,-0.105436,-0.187500,-0.537500,-0.105436,0.316308,-0.537500,-0.837500,0.316308,-0.158154,-0.837500,-0.487500,-0.158154,0.263590,-0.487500,-0.587500,0.263590,0.210872,-0.587500,0.931250,0.210872,0.573308,0.931250,-0.037500,0.573308,-0.685333,-0.037500,0.712500,-0.685333,0.000000,0.712500,0.862500,0.000000,0.158154,0.862500,0.312500,0.158154,0.632615,0.312500,-0.737500,0.632615,0.210872,-0.737500,0.362500,0.210872,-0.527179,0.362500,0.762500,-0.527179,0.052718,0.762500,0.412500,0.052718,0.210872,0.412500,-0.287500,0.210872,0.263590,-0.287500,0.712500,0.263590,0.158154,0.712500,0.512500,0.158154,-0.210872,
